Time,System Production (W)
04/03/2021 07:15,"9093.667"
04/03/2021 07:30,"11304.667"
04/03/2021 07:45,"12170.334"
04/03/2021 08:00,"18976.334"
04/03/2021 08:15,"28165.666"
04/03/2021 08:30,"29017.6641"
04/03/2021 08:45,"41292.332"
04/03/2021 09:00,"53411"
04/03/2021 09:15,"54912.6641"
04/03/2021 09:30,"56647.3359"
04/03/2021 09:45,"47444"
04/03/2021 10:00,"52021"
04/03/2021 10:15,"56169"
04/03/2021 10:30,"54060"
04/03/2021 10:45,"32054.6641"
04/03/2021 11:00,"60406"
04/03/2021 11:15,"65425.3359"
04/03/2021 11:30,"64241.332"
04/03/2021 11:45,"61967.6641"
04/03/2021 12:00,"61756.3359"
04/03/2021 12:15,"69420.3281"
04/03/2021 12:30,"70862"
04/03/2021 12:45,"69055.6719"
04/03/2021 13:00,"63184.3281"
04/03/2021 13:15,"62892.3281"
04/03/2021 13:30,"64206.3359"
04/03/2021 13:45,"65452"
04/03/2021 14:00,"66661.3281"
04/03/2021 14:15,"57714"
04/03/2021 14:30,"31199.332"
04/03/2021 14:45,"34918.332"
04/03/2021 15:00,"41935.3359"
04/03/2021 15:15,"49576.6641"
04/03/2021 15:30,"51108"
04/03/2021 15:45,"35978.3359"
04/03/2021 16:00,"36319.6641"
04/03/2021 16:15,"31623.332"
04/03/2021 16:30,"25021.666"
04/03/2021 16:45,"20927"
04/03/2021 17:00,"17654.666"
04/03/2021 17:15,"7998"
04/03/2021 17:30,"5525"
04/03/2021 17:45,"4775.333"
04/03/2021 18:00,"2373.6665"
04/03/2021 18:15,"101"
04/03/2021 18:30,"0"
04/03/2021 18:45,"0"
04/03/2021 19:00,"0"
04/03/2021 19:15,"0"
04/03/2021 19:30,"0"
04/03/2021 19:45,"0"
04/03/2021 20:00,"0"
04/03/2021 20:15,"0"
04/03/2021 20:30,"0"
04/03/2021 20:45,"0"
04/03/2021 21:00,"0"
04/03/2021 21:15,"0"
04/03/2021 21:30,"0"
04/03/2021 21:45,"0"
04/03/2021 22:00,"0"
04/03/2021 22:15,"0"
04/03/2021 22:30,"0"
04/03/2021 22:45,"0"
04/03/2021 23:00,"0"
04/03/2021 23:15,"0"
04/03/2021 23:30,"0"
04/03/2021 23:45,"0"
04/04/2021 00:00,"0"
04/04/2021 00:15,"0"
04/04/2021 00:30,"0"
04/04/2021 00:45,"0"
04/04/2021 01:00,"0"
04/04/2021 01:15,"0"
04/04/2021 01:30,"0"
04/04/2021 01:45,"0"
04/04/2021 02:00,"0"
04/04/2021 02:15,"0"
04/04/2021 02:30,"0"
04/04/2021 02:45,"0"
04/04/2021 03:00,"0"
04/04/2021 03:15,"0"
04/04/2021 03:30,"0"
04/04/2021 03:45,"0"
04/04/2021 04:00,"0"
04/04/2021 04:15,"0"
04/04/2021 04:30,"0"
04/04/2021 04:45,"0"
04/04/2021 05:00,"0"
04/04/2021 05:15,"0"
04/04/2021 05:30,"0"
04/04/2021 05:45,"0"
04/04/2021 06:00,"0"
04/04/2021 06:15,"238"
04/04/2021 06:30,"997"
04/04/2021 06:45,"2886.6667"
04/04/2021 07:00,"5392.3335"
04/04/2021 07:15,"7621"
04/04/2021 07:30,"9544.666"
04/04/2021 07:45,"10973.333"
04/04/2021 08:00,"13516.666"
04/04/2021 08:15,"20103.666"
04/04/2021 08:30,"23891.668"
04/04/2021 08:45,"25386"
04/04/2021 09:00,"28271.334"
04/04/2021 09:15,"27707"
04/04/2021 09:30,"18209"
04/04/2021 09:45,"21655.332"
04/04/2021 10:00,"20388.668"
04/04/2021 10:15,"14645.666"
04/04/2021 10:30,"9829"
04/04/2021 10:45,"8584.333"
04/04/2021 11:00,"4231"
04/04/2021 11:15,"1580.3334"
04/04/2021 11:30,"0"
04/04/2021 11:45,"0"
04/04/2021 12:00,"440.3333"
04/04/2021 12:15,"1037.3334"
04/04/2021 12:30,"1883"
04/04/2021 12:45,"3523.6665"
04/04/2021 13:00,"5307"
04/04/2021 13:15,"6178"
04/04/2021 13:30,"7788.666"
04/04/2021 13:45,"14085"
04/04/2021 14:00,"21235.666"
04/04/2021 14:15,"24176.332"
04/04/2021 14:30,"26316"
04/04/2021 14:45,"29418.666"
04/04/2021 15:00,"33465.332"
04/04/2021 15:15,"31877.332"
04/04/2021 15:30,"21848.666"
04/04/2021 15:45,"18630.666"
04/04/2021 16:00,"24724.332"
04/04/2021 16:15,"18540"
04/04/2021 16:30,"18203"
04/04/2021 16:45,"14561.668"
04/04/2021 17:00,"14500.667"
04/04/2021 17:15,"11627.667"
04/04/2021 17:30,"8325.333"
04/04/2021 17:45,"3929.6665"
04/04/2021 18:00,"2009"
04/04/2021 18:15,"69.3333"
04/04/2021 18:30,"0"
04/04/2021 18:45,"0"
04/04/2021 19:00,"0"
04/04/2021 19:15,"0"
04/04/2021 19:30,"0"
04/04/2021 19:45,"0"
04/04/2021 20:00,"0"
04/04/2021 20:15,"0"
04/04/2021 20:30,"0"
04/04/2021 20:45,"0"
04/04/2021 21:00,"0"
04/04/2021 21:15,"0"
04/04/2021 21:30,"0"
04/04/2021 21:45,"0"
04/04/2021 22:00,"0"
04/04/2021 22:15,"0"
04/04/2021 22:30,"0"
04/04/2021 22:45,"0"
04/04/2021 23:00,"0"
04/04/2021 23:15,"0"
04/04/2021 23:30,"0"
04/04/2021 23:45,"0"
04/05/2021 00:00,"0"
04/05/2021 00:15,"0"
04/05/2021 00:30,"0"
04/05/2021 00:45,"0"
04/05/2021 01:00,"0"
04/05/2021 01:15,"0"
04/05/2021 01:30,"0"
04/05/2021 01:45,"0"
04/05/2021 02:00,"0"
04/05/2021 02:15,"0"
04/05/2021 02:30,"0"
04/05/2021 02:45,"0"
04/05/2021 03:00,"0"
04/05/2021 03:15,"0"
04/05/2021 03:30,"0"
04/05/2021 03:45,"0"
04/05/2021 04:00,"0"
04/05/2021 04:15,"0"
04/05/2021 04:30,"0"
04/05/2021 04:45,"0"
04/05/2021 05:00,"0"
04/05/2021 05:15,"0"
04/05/2021 05:30,"0"
04/05/2021 05:45,"0"
04/05/2021 06:00,"0"
04/05/2021 06:15,"683"
04/05/2021 06:30,"1835.6665"
04/05/2021 06:45,"3316"
04/05/2021 07:00,"6732.3335"
04/05/2021 07:15,"6328.3335"
04/05/2021 07:30,"5340.333"
04/05/2021 07:45,"8292"
04/05/2021 08:00,"16443.666"
04/05/2021 08:15,"32939.668"
04/05/2021 08:30,"29634.668"
04/05/2021 08:45,"46594.6641"
04/05/2021 09:00,"49703.6641"
04/05/2021 09:15,"43793"
04/05/2021 09:30,"21106.334"
04/05/2021 09:45,"23927"
04/05/2021 10:00,"16324.333"
04/05/2021 10:15,"14769"
04/05/2021 10:30,"7346.667"
04/05/2021 10:45,"10519"
04/05/2021 11:00,"27162.334"
04/05/2021 11:15,"30782.332"
04/05/2021 11:30,"49952.668"
04/05/2021 11:45,"29270"
04/05/2021 12:00,"24585"
04/05/2021 12:15,"13359.334"
04/05/2021 12:30,"11447"
04/05/2021 12:45,"10484.667"
04/05/2021 13:00,"9602"
04/05/2021 13:15,"9274.666"
04/05/2021 13:30,"14163.666"
04/05/2021 13:45,"19155.668"
04/05/2021 14:00,"21410"
04/05/2021 14:15,"29607.3359"
04/05/2021 14:30,"24908.666"
04/05/2021 14:45,"20875.334"
04/05/2021 15:00,"18261"
04/05/2021 15:15,"17730.334"
04/05/2021 15:30,"18743"
04/05/2021 15:45,"19417.334"
04/05/2021 16:00,"17344.334"
04/05/2021 16:15,"16686"
04/05/2021 16:30,"12255"
04/05/2021 16:45,"9824.334"
04/05/2021 17:00,"7336"
04/05/2021 17:15,"5761.333"
04/05/2021 17:30,"4290.6665"
04/05/2021 17:45,"2116.3335"
04/05/2021 18:00,"573"
04/05/2021 18:15,"26.3333"
04/05/2021 18:30,"0"
04/05/2021 18:45,"0"
04/05/2021 19:00,"0"
04/05/2021 19:15,"0"
04/05/2021 19:30,"0"
04/05/2021 19:45,"0"
04/05/2021 20:00,"0"
04/05/2021 20:15,"0"
04/05/2021 20:30,"0"
04/05/2021 20:45,"0"
04/05/2021 21:00,"0"
04/05/2021 21:15,"0"
04/05/2021 21:30,"0"
04/05/2021 21:45,"0"
04/05/2021 22:00,"0"
04/05/2021 22:15,"0"
04/05/2021 22:30,"0"
04/05/2021 22:45,"0"
04/05/2021 23:00,"0"
04/05/2021 23:15,"0"
04/05/2021 23:30,"0"
04/05/2021 23:45,"0"
04/06/2021 00:00,"0"
04/06/2021 00:15,"0"
04/06/2021 00:30,"0"
04/06/2021 00:45,"0"
04/06/2021 01:00,"0"
04/06/2021 01:15,"0"
04/06/2021 01:30,"0"
04/06/2021 01:45,"0"
04/06/2021 02:00,"0"
04/06/2021 02:15,"0"
04/06/2021 02:30,"0"
04/06/2021 02:45,"0"
04/06/2021 03:00,"0"
04/06/2021 03:15,"0"
04/06/2021 03:30,"0"
04/06/2021 03:45,"0"
04/06/2021 04:00,"0"
04/06/2021 04:15,"0"
04/06/2021 04:30,"0"
04/06/2021 04:45,"0"
04/06/2021 05:00,"0"
04/06/2021 05:15,"0"
04/06/2021 05:30,"0"
04/06/2021 05:45,"0"
04/06/2021 06:00,"20"
04/06/2021 06:15,"1404"
04/06/2021 06:30,"2955.6665"
04/06/2021 06:45,"4669.667"
04/06/2021 07:00,"6285.6665"
04/06/2021 07:15,"9052.667"
04/06/2021 07:30,"8931.666"
04/06/2021 07:45,"9209.667"
04/06/2021 08:00,"16650.332"
04/06/2021 08:15,"22935.666"
04/06/2021 08:30,"15781.334"
04/06/2021 08:45,"13763.999"
04/06/2021 09:00,"16633.666"
04/06/2021 09:15,"10042"
04/06/2021 09:30,"5038.3335"
04/06/2021 09:45,"3585"
04/06/2021 10:00,"6055.3335"
04/06/2021 10:15,"8062"
04/06/2021 10:30,"8323.666"
04/06/2021 10:45,"6143.3335"
04/06/2021 11:00,"10894"
04/06/2021 11:15,"27461"
04/06/2021 11:30,"50301"
04/06/2021 11:45,"64179.6719"
04/06/2021 12:00,"69768.3359"
04/06/2021 12:15,"81620.6719"
04/06/2021 12:30,"45090.332"
04/06/2021 12:45,"47285.9961"
04/06/2021 13:00,"38990.332"
04/06/2021 13:15,"65251.668"
04/06/2021 13:30,"71996.6641"
04/06/2021 13:45,"61024"
04/06/2021 14:00,"46622.668"
04/06/2021 14:15,"32494.332"
04/06/2021 14:30,"18973.334"
04/06/2021 14:45,"13288.999"
04/06/2021 15:00,"24048.334"
04/06/2021 15:15,"26028"
04/06/2021 15:30,"36924"
04/06/2021 15:45,"35862.6641"
04/06/2021 16:00,"47088"
04/06/2021 16:15,"17333.668"
04/06/2021 16:30,"18607"
04/06/2021 16:45,"19873"
04/06/2021 17:00,"19620.666"
04/06/2021 17:15,"15053"
04/06/2021 17:30,"5860.667"
04/06/2021 17:45,"2193"
04/06/2021 18:00,"609.6666"
04/06/2021 18:15,"39.6667"
04/06/2021 18:30,"0"
04/06/2021 18:45,"0"
04/06/2021 19:00,"0"
04/06/2021 19:15,"0"
04/06/2021 19:30,"0"
04/06/2021 19:45,"0"
04/06/2021 20:00,"0"
04/06/2021 20:15,"0"
04/06/2021 20:30,"0"
04/06/2021 20:45,"0"
04/06/2021 21:00,"0"
04/06/2021 21:15,"0"
04/06/2021 21:30,"0"
04/06/2021 21:45,"0"
04/06/2021 22:00,"0"
04/06/2021 22:15,"0"
04/06/2021 22:30,"0"
04/06/2021 22:45,"0"
04/06/2021 23:00,"0"
04/06/2021 23:15,"0"
04/06/2021 23:30,"0"
04/06/2021 23:45,"0"
04/07/2021 00:00,"0"
04/07/2021 00:15,"0"
04/07/2021 00:30,"0"
04/07/2021 00:45,"0"
04/07/2021 01:00,"0"
04/07/2021 01:15,"0"
04/07/2021 01:30,"0"
04/07/2021 01:45,"0"
04/07/2021 02:00,"0"
04/07/2021 02:15,"0"
04/07/2021 02:30,"0"
04/07/2021 02:45,"0"
04/07/2021 03:00,"0"
04/07/2021 03:15,"0"
04/07/2021 03:30,"0"
04/07/2021 03:45,"0"
04/07/2021 04:00,"0"
04/07/2021 04:15,"0"
04/07/2021 04:30,"0"
04/07/2021 04:45,"0"
04/07/2021 05:00,"0"
04/07/2021 05:15,"0"
04/07/2021 05:30,"0"
04/07/2021 05:45,"0"
04/07/2021 06:00,"39.6667"
04/07/2021 06:15,"665"
04/07/2021 06:30,"3328.6667"
04/07/2021 06:45,"7454.667"
04/07/2021 07:00,"12701.333"
04/07/2021 07:15,"19132"
04/07/2021 07:30,"23441.334"
04/07/2021 07:45,"26990.668"
04/07/2021 08:00,"13525.666"
04/07/2021 08:15,"15431.667"
04/07/2021 08:30,"37666.6641"
04/07/2021 08:45,"32656.6641"
04/07/2021 09:00,"41050"
04/07/2021 09:15,"28768"
04/07/2021 09:30,"40668.332"
04/07/2021 09:45,"56853.3359"
04/07/2021 10:00,"44154.332"
04/07/2021 10:15,"64829.6719"
04/07/2021 10:30,"49475"
04/07/2021 10:45,"54983.332"
04/07/2021 11:00,"69252.3281"
04/07/2021 11:15,"66875.3359"
04/07/2021 11:30,"68801.3281"
04/07/2021 11:45,"48528.332"
04/07/2021 12:00,"63560.3359"
04/07/2021 12:15,"49782"
04/07/2021 12:30,"66395.6641"
04/07/2021 12:45,"40820.668"
04/07/2021 13:00,"23150.666"
04/07/2021 13:15,"15293.666"
04/07/2021 13:30,"10763.666"
04/07/2021 13:45,"14539"
04/07/2021 14:00,"26056.666"
04/07/2021 14:15,"26393.998"
04/07/2021 14:30,"30230.332"
04/07/2021 14:45,"27793.666"
04/07/2021 15:00,"31610.6641"
04/07/2021 15:15,"31787.332"
04/07/2021 15:30,"29659"
04/07/2021 15:45,"31463.668"
04/07/2021 16:00,"29992.332"
04/07/2021 16:15,"24908.332"
04/07/2021 16:30,"14876"
04/07/2021 16:45,"3189"
04/07/2021 17:00,"3764.3335"
04/07/2021 17:15,"4976.6665"
04/07/2021 17:30,"5140.6665"
04/07/2021 17:45,"4407"
04/07/2021 18:00,"2173.3335"
04/07/2021 18:15,"103.6667"
04/07/2021 18:30,"0"
04/07/2021 18:45,"0"
04/07/2021 19:00,"0"
04/07/2021 19:15,"0"
04/07/2021 19:30,"0"
04/07/2021 19:45,"0"
04/07/2021 20:00,"0"
04/07/2021 20:15,"0"
04/07/2021 20:30,"0"
04/07/2021 20:45,"0"
04/07/2021 21:00,"0"
04/07/2021 21:15,"0"
04/07/2021 21:30,"0"
04/07/2021 21:45,"0"
04/07/2021 22:00,"0"
04/07/2021 22:15,"0"
04/07/2021 22:30,"0"
04/07/2021 22:45,"0"
04/07/2021 23:00,"0"
04/07/2021 23:15,"0"
04/07/2021 23:30,"0"
04/07/2021 23:45,"0"
04/08/2021 00:00,"0"
04/08/2021 00:15,"0"
04/08/2021 00:30,"0"
04/08/2021 00:45,"0"
04/08/2021 01:00,"0"
04/08/2021 01:15,"0"
04/08/2021 01:30,"0"
04/08/2021 01:45,"0"
04/08/2021 02:00,"0"
04/08/2021 02:15,"0"
04/08/2021 02:30,"0"
04/08/2021 02:45,"0"
04/08/2021 03:00,"0"
04/08/2021 03:15,"0"
04/08/2021 03:30,"0"
04/08/2021 03:45,"0"
04/08/2021 04:00,"0"
04/08/2021 04:15,"0"
04/08/2021 04:30,"0"
04/08/2021 04:45,"0"
04/08/2021 05:00,"0"
04/08/2021 05:15,"0"
04/08/2021 05:30,"0"
04/08/2021 05:45,"0"
04/08/2021 06:00,"486.3333"
04/08/2021 06:15,"2447.6665"
04/08/2021 06:30,"5455"
04/08/2021 06:45,"8565.666"
04/08/2021 07:00,"6226"
04/08/2021 07:15,"6477"
04/08/2021 07:30,"5417"
04/08/2021 07:45,"10110.334"
04/08/2021 08:00,"28729.668"
04/08/2021 08:15,"35833.3359"
04/08/2021 08:30,"19478.334"
04/08/2021 08:45,"43363.3359"
04/08/2021 09:00,"37425.6641"
04/08/2021 09:15,"36009.668"
04/08/2021 09:30,"16547.668"
04/08/2021 09:45,"44570.3359"
04/08/2021 10:00,"43702.668"
04/08/2021 10:15,"23033.334"
04/08/2021 10:30,"29941.332"
04/08/2021 10:45,"65829"
04/08/2021 11:00,"65590"
04/08/2021 11:15,"65173"
04/08/2021 11:30,"65448"
04/08/2021 11:45,"63650.6641"
04/08/2021 12:00,"68011.6719"
04/08/2021 12:15,"58091.3359"
04/08/2021 12:30,"58941"
04/08/2021 12:45,"70737.3281"
04/08/2021 13:00,"69211.6641"
04/08/2021 13:15,"67154.3359"
04/08/2021 13:30,"67173"
04/08/2021 13:45,"64587.668"
04/08/2021 14:00,"62217.3359"
04/08/2021 14:15,"61545"
04/08/2021 14:30,"58700.6719"
04/08/2021 14:45,"55714"
04/08/2021 15:00,"52372.668"
04/08/2021 15:15,"48876"
04/08/2021 15:30,"46163.6641"
04/08/2021 15:45,"41311.6641"
04/08/2021 16:00,"37716"
04/08/2021 16:15,"32744"
04/08/2021 16:30,"28172"
04/08/2021 16:45,"22661.334"
04/08/2021 17:00,"21417.332"
04/08/2021 17:15,"17448.334"
04/08/2021 17:30,"11876.333"
04/08/2021 17:45,"8815"
04/08/2021 18:00,"5720"
04/08/2021 18:15,"1951"
04/08/2021 18:30,"0"
04/08/2021 18:45,"0"
04/08/2021 19:00,"0"
04/08/2021 19:15,"0"
04/08/2021 19:30,"0"
04/08/2021 19:45,"0"
04/08/2021 20:00,"0"
04/08/2021 20:15,"0"
04/08/2021 20:30,"0"
04/08/2021 20:45,"0"
04/08/2021 21:00,"0"
04/08/2021 21:15,"0"
04/08/2021 21:30,"0"
04/08/2021 21:45,"0"
04/08/2021 22:00,"0"
04/08/2021 22:15,"0"
04/08/2021 22:30,"0"
04/08/2021 22:45,"0"
04/08/2021 23:00,"0"
04/08/2021 23:15,"0"
04/08/2021 23:30,"0"
04/08/2021 23:45,"0"
04/09/2021 00:00,"0"
04/09/2021 00:15,"0"
04/09/2021 00:30,"0"
04/09/2021 00:45,"0"
04/09/2021 01:00,"0"
04/09/2021 01:15,"0"
04/09/2021 01:30,"0"
04/09/2021 01:45,"0"
04/09/2021 02:00,"0"
04/09/2021 02:15,"0"
04/09/2021 02:30,"0"
04/09/2021 02:45,"0"
04/09/2021 03:00,"0"
04/09/2021 03:15,"0"
04/09/2021 03:30,"0"
04/09/2021 03:45,"0"
04/09/2021 04:00,"0"
04/09/2021 04:15,"0"
04/09/2021 04:30,"0"
04/09/2021 04:45,"0"
04/09/2021 05:00,"0"
04/09/2021 05:15,"0"
04/09/2021 05:30,"0"
04/09/2021 05:45,"0"
04/09/2021 06:00,"26"
04/09/2021 06:15,"1745"
04/09/2021 06:30,"5388"
04/09/2021 06:45,"10250"
04/09/2021 07:00,"13657.334"
04/09/2021 07:15,"15131"
04/09/2021 07:30,"19198.666"
04/09/2021 07:45,"23694.668"
04/09/2021 08:00,"28528.666"
04/09/2021 08:15,"33020.668"
04/09/2021 08:30,"38176.332"
04/09/2021 08:45,"42349"
04/09/2021 09:00,"45189.3359"
04/09/2021 09:15,"49146.6641"
04/09/2021 09:30,"53436"
04/09/2021 09:45,"57429.3359"
04/09/2021 10:00,"56113.6719"
04/09/2021 10:15,"59010.332"
04/09/2021 10:30,"54414.3359"
04/09/2021 10:45,"58945.3359"
04/09/2021 11:00,"63218"
04/09/2021 11:15,"68791.6641"
04/09/2021 11:30,"71408.6641"
04/09/2021 11:45,"69482.6641"
04/09/2021 12:00,"62489"
04/09/2021 12:15,"77896"
04/09/2021 12:30,"67290.3359"
04/09/2021 12:45,"40130.668"
04/09/2021 13:00,"26916.332"
04/09/2021 13:15,"9570.667"
04/09/2021 13:30,"6712.9995"
04/09/2021 13:45,"7105.3335"
04/09/2021 14:00,"9883.333"
04/09/2021 14:15,"11618.667"
04/09/2021 14:30,"10586"
04/09/2021 14:45,"9103.334"
04/09/2021 15:00,"9963.334"
04/09/2021 15:15,"11413.334"
04/09/2021 15:30,"12697.333"
04/09/2021 15:45,"12124.667"
04/09/2021 16:00,"12663.666"
04/09/2021 16:15,"13272"
04/09/2021 16:30,"13227.667"
04/09/2021 16:45,"11206.334"
04/09/2021 17:00,"11509.333"
04/09/2021 17:15,"10446"
04/09/2021 17:30,"7311.667"
04/09/2021 17:45,"4115"
04/09/2021 18:00,"1606.3334"
04/09/2021 18:15,"171.3333"
04/09/2021 18:30,"0"
04/09/2021 18:45,"0"
04/09/2021 19:00,"0"
04/09/2021 19:15,"0"
04/09/2021 19:30,"0"
04/09/2021 19:45,"0"
04/09/2021 20:00,"0"
04/09/2021 20:15,"0"
04/09/2021 20:30,"0"
04/09/2021 20:45,"0"
04/09/2021 21:00,"0"
04/09/2021 21:15,"0"
04/09/2021 21:30,"0"
