Time,System Production (W)
01/01/2021 17:00,"10123"
01/01/2021 17:15,"4181"
01/01/2021 17:30,"2808.6667"
01/01/2021 17:45,"611"
01/01/2021 18:00,"0"
01/01/2021 18:15,"0"
01/01/2021 18:30,"0"
01/01/2021 18:45,"0"
01/01/2021 19:00,"0"
01/01/2021 19:15,"0"
01/01/2021 19:30,"0"
01/01/2021 19:45,"0"
01/01/2021 20:00,"0"
01/01/2021 20:15,"0"
01/01/2021 20:30,"0"
01/01/2021 20:45,"0"
01/01/2021 21:00,"0"
01/01/2021 21:15,"0"
01/01/2021 21:30,"0"
01/01/2021 21:45,"0"
01/01/2021 22:00,"0"
01/01/2021 22:15,"0"
01/01/2021 22:30,"0"
01/01/2021 22:45,"0"
01/01/2021 23:00,"0"
01/01/2021 23:15,"0"
01/01/2021 23:30,"0"
01/01/2021 23:45,"0"
01/02/2021 00:00,"0"
01/02/2021 00:15,"0"
01/02/2021 00:30,"0"
01/02/2021 00:45,"0"
01/02/2021 01:00,"0"
01/02/2021 01:15,"0"
01/02/2021 01:30,"0"
01/02/2021 01:45,"0"
01/02/2021 02:00,"0"
01/02/2021 02:15,"0"
01/02/2021 02:30,"0"
01/02/2021 02:45,"0"
01/02/2021 03:00,"0"
01/02/2021 03:15,"0"
01/02/2021 03:30,"0"
01/02/2021 03:45,"0"
01/02/2021 04:00,"0"
01/02/2021 04:15,"0"
01/02/2021 04:30,"0"
01/02/2021 04:45,"0"
01/02/2021 05:00,"0"
01/02/2021 05:15,"0"
01/02/2021 05:30,"0"
01/02/2021 05:45,"0"
01/02/2021 06:00,"0"
01/02/2021 06:15,"0"
01/02/2021 06:30,"0"
01/02/2021 06:45,"442.3333"
01/02/2021 07:00,"2556.3335"
01/02/2021 07:15,"3089"
01/02/2021 07:30,"4856.3335"
01/02/2021 07:45,"7335.3335"
01/02/2021 08:00,"11361"
01/02/2021 08:15,"14036.334"
01/02/2021 08:30,"20910.334"
01/02/2021 08:45,"28492.6641"
01/02/2021 09:00,"42386"
01/02/2021 09:15,"42274.668"
01/02/2021 09:30,"39825.6641"
01/02/2021 09:45,"45080"
01/02/2021 10:00,"49354.668"
01/02/2021 10:15,"51572.3359"
01/02/2021 10:30,"53299.6641"
01/02/2021 10:45,"56017.9961"
01/02/2021 11:00,"56811.332"
01/02/2021 11:15,"57961.332"
01/02/2021 11:30,"59740"
01/02/2021 11:45,"61104.6719"
01/02/2021 12:00,"63246"
01/02/2021 12:15,"64477.3281"
01/02/2021 12:30,"64636.6641"
01/02/2021 12:45,"65193.6641"
01/02/2021 13:00,"64363.332"
01/02/2021 13:15,"63102"
01/02/2021 13:30,"61161"
01/02/2021 13:45,"59122"
01/02/2021 14:00,"56910.6641"
01/02/2021 14:15,"54003"
01/02/2021 14:30,"50669"
01/02/2021 14:45,"47464.668"
01/02/2021 15:00,"43409.3359"
01/02/2021 15:15,"38784"
01/02/2021 15:30,"34467"
01/02/2021 15:45,"30614"
01/02/2021 16:00,"26489.6641"
01/02/2021 16:15,"22506.332"
01/02/2021 16:30,"18418"
01/02/2021 16:45,"14697.668"
01/02/2021 17:00,"10876.333"
01/02/2021 17:15,"6650.3335"
01/02/2021 17:30,"2652.6665"
01/02/2021 17:45,"327"
01/02/2021 18:00,"0"
01/02/2021 18:15,"0"
01/02/2021 18:30,"0"
01/02/2021 18:45,"0"
01/02/2021 19:00,"0"
01/02/2021 19:15,"0"
01/02/2021 19:30,"0"
01/02/2021 19:45,"0"
01/02/2021 20:00,"0"
01/02/2021 20:15,"0"
01/02/2021 20:30,"0"
01/02/2021 20:45,"0"
01/02/2021 21:00,"0"
01/02/2021 21:15,"0"
01/02/2021 21:30,"0"
01/02/2021 21:45,"0"
01/02/2021 22:00,"0"
01/02/2021 22:15,"0"
01/02/2021 22:30,"0"
01/02/2021 22:45,"0"
01/02/2021 23:00,"0"
01/02/2021 23:15,"0"
01/02/2021 23:30,"0"
01/02/2021 23:45,"0"
01/03/2021 00:00,"0"
01/03/2021 00:15,"0"
01/03/2021 00:30,"0"
01/03/2021 00:45,"0"
01/03/2021 01:00,"0"
01/03/2021 01:15,"0"
01/03/2021 01:30,"0"
01/03/2021 01:45,"0"
01/03/2021 02:00,"0"
01/03/2021 02:15,"0"
01/03/2021 02:30,"0"
01/03/2021 02:45,"0"
01/03/2021 03:00,"0"
01/03/2021 03:15,"0"
01/03/2021 03:30,"0"
01/03/2021 03:45,"0"
01/03/2021 04:00,"0"
01/03/2021 04:15,"0"
01/03/2021 04:30,"0"
01/03/2021 04:45,"0"
01/03/2021 05:00,"0"
01/03/2021 05:15,"0"
01/03/2021 05:30,"0"
01/03/2021 05:45,"0"
01/03/2021 06:00,"0"
01/03/2021 06:15,"0"
01/03/2021 06:30,"0"
01/03/2021 06:45,"730.3333"
01/03/2021 07:00,"2914"
01/03/2021 07:15,"7173.3335"
01/03/2021 07:30,"10958"
01/03/2021 07:45,"10543.334"
01/03/2021 08:00,"16079"
01/03/2021 08:15,"21963.332"
01/03/2021 08:30,"25635"
01/03/2021 08:45,"29210.666"
01/03/2021 09:00,"33040"
01/03/2021 09:15,"36402.332"
01/03/2021 09:30,"39440.332"
01/03/2021 09:45,"42377"
01/03/2021 10:00,"45031.332"
01/03/2021 10:15,"46547.332"
01/03/2021 10:30,"48461.3359"
01/03/2021 10:45,"50116.668"
01/03/2021 11:00,"51278"
01/03/2021 11:15,"52827.332"
01/03/2021 11:30,"56082.0039"
01/03/2021 11:45,"59166.3359"
01/03/2021 12:00,"60778.3359"
01/03/2021 12:15,"61513.6641"
01/03/2021 12:30,"62948.6641"
01/03/2021 12:45,"62404.6641"
01/03/2021 13:00,"62124.6641"
01/03/2021 13:15,"61030"
01/03/2021 13:30,"59836.332"
01/03/2021 13:45,"57344"
01/03/2021 14:00,"55168"
01/03/2021 14:15,"52665.6641"
01/03/2021 14:30,"49245.332"
01/03/2021 14:45,"45751"
01/03/2021 15:00,"41483.332"
01/03/2021 15:15,"36624.332"
01/03/2021 15:30,"31934"
01/03/2021 15:45,"28507.334"
01/03/2021 16:00,"25412.668"
01/03/2021 16:15,"21524.666"
01/03/2021 16:30,"17517.666"
01/03/2021 16:45,"13991.667"
01/03/2021 17:00,"10302.666"
01/03/2021 17:15,"6546.333"
01/03/2021 17:30,"2689.3335"
01/03/2021 17:45,"210.6667"
01/03/2021 18:00,"0"
01/03/2021 18:15,"0"
01/03/2021 18:30,"0"
01/03/2021 18:45,"0"
01/03/2021 19:00,"0"
01/03/2021 19:15,"0"
01/03/2021 19:30,"0"
01/03/2021 19:45,"0"
01/03/2021 20:00,"0"
01/03/2021 20:15,"0"
01/03/2021 20:30,"0"
01/03/2021 20:45,"0"
01/03/2021 21:00,"0"
01/03/2021 21:15,"0"
01/03/2021 21:30,"0"
01/03/2021 21:45,"0"
01/03/2021 22:00,"0"
01/03/2021 22:15,"0"
01/03/2021 22:30,"0"
01/03/2021 22:45,"0"
01/03/2021 23:00,"0"
01/03/2021 23:15,"0"
01/03/2021 23:30,"0"
01/03/2021 23:45,"0"
01/04/2021 00:00,"0"
01/04/2021 00:15,"0"
01/04/2021 00:30,"0"
01/04/2021 00:45,"0"
01/04/2021 01:00,"0"
01/04/2021 01:15,"0"
01/04/2021 01:30,"0"
01/04/2021 01:45,"0"
01/04/2021 02:00,"0"
01/04/2021 02:15,"0"
01/04/2021 02:30,"0"
01/04/2021 02:45,"0"
01/04/2021 03:00,"0"
01/04/2021 03:15,"0"
01/04/2021 03:30,"0"
01/04/2021 03:45,"0"
01/04/2021 04:00,"0"
01/04/2021 04:15,"0"
01/04/2021 04:30,"0"
01/04/2021 04:45,"0"
01/04/2021 05:00,"0"
01/04/2021 05:15,"0"
01/04/2021 05:30,"0"
01/04/2021 05:45,"0"
01/04/2021 06:00,"0"
01/04/2021 06:15,"0"
01/04/2021 06:30,"0"
01/04/2021 06:45,"894.6667"
01/04/2021 07:00,"1770.3334"
01/04/2021 07:15,"4646.333"
01/04/2021 07:30,"8279.333"
01/04/2021 07:45,"11178.333"
01/04/2021 08:00,"14059.333"
01/04/2021 08:15,"22887"
01/04/2021 08:30,"16196.666"
01/04/2021 08:45,"12930"
01/04/2021 09:00,"21599"
01/04/2021 09:15,"49266"
01/04/2021 09:30,"47701.3359"
01/04/2021 09:45,"47020.3359"
01/04/2021 10:00,"46980.668"
01/04/2021 10:15,"42200"
01/04/2021 10:30,"48969"
01/04/2021 10:45,"50282.668"
01/04/2021 11:00,"51316.668"
01/04/2021 11:15,"52542.6641"
01/04/2021 11:30,"56270.332"
01/04/2021 11:45,"59096"
01/04/2021 12:00,"61376"
01/04/2021 12:15,"62935.3281"
01/04/2021 12:30,"63854.668"
01/04/2021 12:45,"63762.3281"
01/04/2021 13:00,"63196.332"
01/04/2021 13:15,"60251.3281"
01/04/2021 13:30,"56903.332"
01/04/2021 13:45,"48705.3359"
01/04/2021 14:00,"55238"
01/04/2021 14:15,"54515.3359"
01/04/2021 14:30,"45486.332"
01/04/2021 14:45,"48771"
01/04/2021 15:00,"42448"
01/04/2021 15:15,"34702"
01/04/2021 15:30,"39580.6641"
01/04/2021 15:45,"28920"
01/04/2021 16:00,"34019.332"
01/04/2021 16:15,"25904.332"
01/04/2021 16:30,"17231.668"
01/04/2021 16:45,"14305.334"
01/04/2021 17:00,"10768"
01/04/2021 17:15,"6411.6665"
01/04/2021 17:30,"2765"
01/04/2021 17:45,"605"
01/04/2021 18:00,"0"
01/04/2021 18:15,"0"
01/04/2021 18:30,"0"
01/04/2021 18:45,"0"
01/04/2021 19:00,"0"
01/04/2021 19:15,"0"
01/04/2021 19:30,"0"
01/04/2021 19:45,"0"
01/04/2021 20:00,"0"
01/04/2021 20:15,"0"
01/04/2021 20:30,"0"
01/04/2021 20:45,"0"
01/04/2021 21:00,"0"
01/04/2021 21:15,"0"
01/04/2021 21:30,"0"
01/04/2021 21:45,"0"
01/04/2021 22:00,"0"
01/04/2021 22:15,"0"
01/04/2021 22:30,"0"
01/04/2021 22:45,"0"
01/04/2021 23:00,"0"
01/04/2021 23:15,"0"
01/04/2021 23:30,"0"
01/04/2021 23:45,"0"
01/05/2021 00:00,"0"
01/05/2021 00:15,"0"
01/05/2021 00:30,"0"
01/05/2021 00:45,"0"
01/05/2021 01:00,"0"
01/05/2021 01:15,"0"
01/05/2021 01:30,"0"
01/05/2021 01:45,"0"
01/05/2021 02:00,"0"
01/05/2021 02:15,"0"
01/05/2021 02:30,"0"
01/05/2021 02:45,"0"
01/05/2021 03:00,"0"
01/05/2021 03:15,"0"
01/05/2021 03:30,"0"
01/05/2021 03:45,"0"
01/05/2021 04:00,"0"
01/05/2021 04:15,"0"
01/05/2021 04:30,"0"
01/05/2021 04:45,"0"
01/05/2021 05:00,"0"
01/05/2021 05:15,"0"
01/05/2021 05:30,"0"
01/05/2021 05:45,"0"
01/05/2021 06:00,"0"
01/05/2021 06:15,"0"
01/05/2021 06:30,"0"
01/05/2021 06:45,"105.3333"
01/05/2021 07:00,"842.0001"
01/05/2021 07:15,"2763"
01/05/2021 07:30,"2715.6667"
01/05/2021 07:45,"5339.3335"
01/05/2021 08:00,"8851.333"
01/05/2021 08:15,"16103.667"
01/05/2021 08:30,"16570"
01/05/2021 08:45,"24054.666"
01/05/2021 09:00,"31168.668"
01/05/2021 09:15,"21027.334"
01/05/2021 09:30,"24828.332"
01/05/2021 09:45,"34650.668"
01/05/2021 10:00,"53507"
01/05/2021 10:15,"62799.332"
01/05/2021 10:30,"42365"
01/05/2021 10:45,"21305.334"
01/05/2021 11:00,"39461.6641"
01/05/2021 11:15,"27925"
01/05/2021 11:30,"56899.3359"
01/05/2021 11:45,"43348.3359"
01/05/2021 12:00,"38117.668"
01/05/2021 12:15,"28053.332"
01/05/2021 12:30,"21650.334"
01/05/2021 12:45,"17905.334"
01/05/2021 13:00,"13040.334"
01/05/2021 13:15,"15111"
01/05/2021 13:30,"31276.334"
01/05/2021 13:45,"26228.666"
01/05/2021 14:00,"23146.334"
01/05/2021 14:15,"23260.332"
01/05/2021 14:30,"23108.666"
01/05/2021 14:45,"36760"
01/05/2021 15:00,"38514"
01/05/2021 15:15,"19479.668"
01/05/2021 15:30,"17040.334"
01/05/2021 15:45,"11707.333"
01/05/2021 16:00,"7062.333"
01/05/2021 16:15,"5336.333"
01/05/2021 16:30,"3405"
01/05/2021 16:45,"2663.3333"
01/05/2021 17:00,"2302.3333"
01/05/2021 17:15,"1800.6667"
01/05/2021 17:30,"946.6666"
01/05/2021 17:45,"0"
01/05/2021 18:00,"0"
01/05/2021 18:15,"0"
01/05/2021 18:30,"0"
01/05/2021 18:45,"0"
01/05/2021 19:00,"0"
01/05/2021 19:15,"0"
01/05/2021 19:30,"0"
01/05/2021 19:45,"0"
01/05/2021 20:00,"0"
01/05/2021 20:15,"0"
01/05/2021 20:30,"0"
01/05/2021 20:45,"0"
01/05/2021 21:00,"0"
01/05/2021 21:15,"0"
01/05/2021 21:30,"0"
01/05/2021 21:45,"0"
01/05/2021 22:00,"0"
01/05/2021 22:15,"0"
01/05/2021 22:30,"0"
01/05/2021 22:45,"0"
01/05/2021 23:00,"0"
01/05/2021 23:15,"0"
01/05/2021 23:30,"0"
01/05/2021 23:45,"0"
01/06/2021 00:00,"0"
01/06/2021 00:15,"0"
01/06/2021 00:30,"0"
01/06/2021 00:45,"0"
01/06/2021 01:00,"0"
01/06/2021 01:15,"0"
01/06/2021 01:30,"0"
01/06/2021 01:45,"0"
01/06/2021 02:00,"0"
01/06/2021 02:15,"0"
01/06/2021 02:30,"0"
01/06/2021 02:45,"0"
01/06/2021 03:00,"0"
01/06/2021 03:15,"0"
01/06/2021 03:30,"0"
01/06/2021 03:45,"0"
01/06/2021 04:00,"0"
01/06/2021 04:15,"0"
01/06/2021 04:30,"0"
01/06/2021 04:45,"0"
01/06/2021 05:00,"0"
01/06/2021 05:15,"0"
01/06/2021 05:30,"0"
01/06/2021 05:45,"0"
01/06/2021 06:00,"0"
01/06/2021 06:15,"0"
01/06/2021 06:30,"0"
01/06/2021 06:45,"645.6667"
01/06/2021 07:00,"1571.6667"
01/06/2021 07:15,"3107.6667"
01/06/2021 07:30,"4722.667"
01/06/2021 07:45,"8296.333"
01/06/2021 08:00,"11137.333"
01/06/2021 08:15,"11865"
01/06/2021 08:30,"12195.999"
01/06/2021 08:45,"11889"
01/06/2021 09:00,"14347.666"
01/06/2021 09:15,"18800.666"
01/06/2021 09:30,"29835.332"
01/06/2021 09:45,"20404"
01/06/2021 10:00,"25316.666"
01/06/2021 10:15,"31969"
01/06/2021 10:30,"52299.6641"
01/06/2021 10:45,"56325"
01/06/2021 11:00,"54897.3359"
01/06/2021 11:15,"54589.3359"
01/06/2021 11:30,"57529"
01/06/2021 11:45,"61035"
01/06/2021 12:00,"65234"
01/06/2021 12:15,"63508"
01/06/2021 12:30,"64040.6641"
01/06/2021 12:45,"37574"
01/06/2021 13:00,"66353.3281"
01/06/2021 13:15,"60454"
01/06/2021 13:30,"63504"
01/06/2021 13:45,"59848"
01/06/2021 14:00,"52655"
01/06/2021 14:15,"52995.6719"
01/06/2021 14:30,"50025"
01/06/2021 14:45,"46134.668"
01/06/2021 15:00,"42982"
01/06/2021 15:15,"38378"
01/06/2021 15:30,"35262"
01/06/2021 15:45,"29471"
01/06/2021 16:00,"27788.334"
01/06/2021 16:15,"21708"
01/06/2021 16:30,"19512.666"
01/06/2021 16:45,"16045.333"
01/06/2021 17:00,"8027.333"
01/06/2021 17:15,"4265"
01/06/2021 17:30,"2852.6667"
01/06/2021 17:45,"447.3333"
01/06/2021 18:00,"0"
01/06/2021 18:15,"0"
01/06/2021 18:30,"0"
01/06/2021 18:45,"0"
01/06/2021 19:00,"0"
01/06/2021 19:15,"0"
01/06/2021 19:30,"0"
01/06/2021 19:45,"0"
01/06/2021 20:00,"0"
01/06/2021 20:15,"0"
01/06/2021 20:30,"0"
01/06/2021 20:45,"0"
01/06/2021 21:00,"0"
01/06/2021 21:15,"0"
01/06/2021 21:30,"0"
01/06/2021 21:45,"0"
01/06/2021 22:00,"0"
01/06/2021 22:15,"0"
01/06/2021 22:30,"0"
01/06/2021 22:45,"0"
01/06/2021 23:00,"0"
01/06/2021 23:15,"0"
01/06/2021 23:30,"0"
01/06/2021 23:45,"0"
01/07/2021 00:00,"0"
01/07/2021 00:15,"0"
01/07/2021 00:30,"0"
01/07/2021 00:45,"0"
01/07/2021 01:00,"0"
01/07/2021 01:15,"0"
01/07/2021 01:30,"0"
01/07/2021 01:45,"0"
01/07/2021 02:00,"0"
01/07/2021 02:15,"0"
01/07/2021 02:30,"0"
01/07/2021 02:45,"0"
01/07/2021 03:00,"0"
01/07/2021 03:15,"0"
01/07/2021 03:30,"0"
01/07/2021 03:45,"0"
01/07/2021 04:00,"0"
01/07/2021 04:15,"0"
01/07/2021 04:30,"0"
01/07/2021 04:45,"0"
01/07/2021 05:00,"0"
01/07/2021 05:15,"0"
01/07/2021 05:30,"0"
01/07/2021 05:45,"0"
01/07/2021 06:00,"0"
01/07/2021 06:15,"0"
01/07/2021 06:30,"0"
01/07/2021 06:45,"664"
01/07/2021 07:00,"3466.3335"
01/07/2021 07:15,"6726.3335"
01/07/2021 07:30,"10365.667"
01/07/2021 07:45,"13573"
01/07/2021 08:00,"17035.666"
01/07/2021 08:15,"20550"
01/07/2021 08:30,"24276.332"
01/07/2021 08:45,"28144"
01/07/2021 09:00,"31462.668"
01/07/2021 09:15,"34785.6641"
01/07/2021 09:30,"37990"
01/07/2021 09:45,"41829"
01/07/2021 10:00,"44825.332"
01/07/2021 10:15,"47915"
01/07/2021 10:30,"49732.332"
01/07/2021 10:45,"51205"
01/07/2021 11:00,"52387"
01/07/2021 11:15,"54221"
01/07/2021 11:30,"57352.6641"
01/07/2021 11:45,"59693.6641"
01/07/2021 12:00,"61896"
01/07/2021 12:15,"62859"
01/07/2021 12:30,"63025"
01/07/2021 12:45,"62565.3359"
01/07/2021 13:00,"63571"
01/07/2021 13:15,"63091"
01/07/2021 13:30,"62003.6641"
01/07/2021 13:45,"45506"
01/07/2021 14:00,"42014"
01/07/2021 14:15,"42513"
01/07/2021 14:30,"22629.332"
01/07/2021 14:45,"36512.332"
01/07/2021 15:00,"34203.668"
01/07/2021 15:15,"35266.668"
01/07/2021 15:30,"32507"
01/07/2021 15:45,"30337.998"
01/07/2021 16:00,"25252.666"
01/07/2021 16:15,"22815"
01/07/2021 16:30,"17746"
01/07/2021 16:45,"13816"
01/07/2021 17:00,"10567.333"
01/07/2021 17:15,"6311.667"
01/07/2021 17:30,"3188.6667"
01/07/2021 17:45,"813.6666"
01/07/2021 18:00,"0"
01/07/2021 18:15,"0"
01/07/2021 18:30,"0"
01/07/2021 18:45,"0"
01/07/2021 19:00,"0"
01/07/2021 19:15,"0"
01/07/2021 19:30,"0"
01/07/2021 19:45,"0"
01/07/2021 20:00,"0"
01/07/2021 20:15,"0"
01/07/2021 20:30,"0"
01/07/2021 20:45,"0"
01/07/2021 21:00,"0"
01/07/2021 21:15,"0"
01/07/2021 21:30,"0"
01/07/2021 21:45,"0"
01/07/2021 22:00,"0"
01/07/2021 22:15,"0"
01/07/2021 22:30,"0"
01/07/2021 22:45,"0"
01/07/2021 23:00,"0"
01/07/2021 23:15,"0"
01/07/2021 23:30,"0"
01/07/2021 23:45,"0"
01/08/2021 00:00,"0"
01/08/2021 00:15,"0"
01/08/2021 00:30,"0"
01/08/2021 00:45,"0"
01/08/2021 01:00,"0"
01/08/2021 01:15,"0"
01/08/2021 01:30,"0"
01/08/2021 01:45,"0"
01/08/2021 02:00,"0"
01/08/2021 02:15,"0"
01/08/2021 02:30,"0"
01/08/2021 02:45,"0"
01/08/2021 03:00,"0"
01/08/2021 03:15,"0"
01/08/2021 03:30,"0"
01/08/2021 03:45,"0"
01/08/2021 04:00,"0"
01/08/2021 04:15,"0"
01/08/2021 04:30,"0"
01/08/2021 04:45,"0"
01/08/2021 05:00,"0"
01/08/2021 05:15,"0"
01/08/2021 05:30,"0"
01/08/2021 05:45,"0"
01/08/2021 06:00,"0"
01/08/2021 06:15,"0"
01/08/2021 06:30,"0"
01/08/2021 06:45,"753.9999"
01/08/2021 07:00,"3606.6667"
01/08/2021 07:15,"6914.3335"
01/08/2021 07:30,"10542"
01/08/2021 07:45,"14189.333"
01/08/2021 08:00,"17606.666"
01/08/2021 08:15,"21265.668"
01/08/2021 08:30,"25074.332"
01/08/2021 08:45,"28577.666"
01/08/2021 09:00,"32337.334"
01/08/2021 09:15,"35870.6641"
01/08/2021 09:30,"39157"
01/08/2021 09:45,"41507.332"
01/08/2021 10:00,"45201"
01/08/2021 10:15,"46281.668"
01/08/2021 10:30,"49321.668"
01/08/2021 10:45,"52293.668"
01/08/2021 11:00,"50797.6641"
01/08/2021 11:15,"53728.668"
01/08/2021 11:30,"54898.332"
01/08/2021 11:45,"62339"
01/08/2021 12:00,"60063.6719"
01/08/2021 12:15,"67031.3281"
01/08/2021 12:30,"64279.668"
01/08/2021 12:45,"59629"
01/08/2021 13:00,"58699"
01/08/2021 13:15,"53764.3359"
01/08/2021 13:30,"63611"
01/08/2021 13:45,"61061.3359"
01/08/2021 14:00,"57763.668"
01/08/2021 14:15,"46963.668"
01/08/2021 14:30,"53468.6641"
01/08/2021 14:45,"48098.332"
01/08/2021 15:00,"46182.332"
01/08/2021 15:15,"43021"
01/08/2021 15:30,"37558.668"
01/08/2021 15:45,"33862.332"
01/08/2021 16:00,"21244.334"
01/08/2021 16:15,"21924"
01/08/2021 16:30,"19302.332"
01/08/2021 16:45,"16037"
01/08/2021 17:00,"11963.333"
01/08/2021 17:15,"8274.334"
01/08/2021 17:30,"2612.0002"
01/08/2021 17:45,"889.3333"
01/08/2021 18:00,"5"
01/08/2021 18:15,"0"
01/08/2021 18:30,"0"
01/08/2021 18:45,"0"
01/08/2021 19:00,"0"
01/08/2021 19:15,"0"
01/08/2021 19:30,"0"
01/08/2021 19:45,"0"
01/08/2021 20:00,"0"
01/08/2021 20:15,"0"
01/08/2021 20:30,"0"
01/08/2021 20:45,"0"
01/08/2021 21:00,"0"
01/08/2021 21:15,"0"
01/08/2021 21:30,"0"
01/08/2021 21:45,"0"
01/08/2021 22:00,"0"
01/08/2021 22:15,"0"
01/08/2021 22:30,"0"
01/08/2021 22:45,"0"
01/08/2021 23:00,"0"
01/08/2021 23:15,"0"
01/08/2021 23:30,"0"
01/08/2021 23:45,"0"
01/09/2021 00:00,"0"
01/09/2021 00:15,"0"
01/09/2021 00:30,"0"
01/09/2021 00:45,"0"
01/09/2021 01:00,"0"
01/09/2021 01:15,"0"
01/09/2021 01:30,"0"
01/09/2021 01:45,"0"
01/09/2021 02:00,"0"
01/09/2021 02:15,"0"
01/09/2021 02:30,"0"
01/09/2021 02:45,"0"
01/09/2021 03:00,"0"
01/09/2021 03:15,"0"
01/09/2021 03:30,"0"
01/09/2021 03:45,"0"
01/09/2021 04:00,"0"
01/09/2021 04:15,"0"
01/09/2021 04:30,"0"
01/09/2021 04:45,"0"
01/09/2021 05:00,"0"
01/09/2021 05:15,"0"
01/09/2021 05:30,"0"
01/09/2021 05:45,"0"
01/09/2021 06:00,"0"
01/09/2021 06:15,"0"
01/09/2021 06:30,"0"
01/09/2021 06:45,"670.3333"
01/09/2021 07:00,"3666.6665"
01/09/2021 07:15,"6695.667"
01/09/2021 07:30,"10285.334"
01/09/2021 07:45,"13843"
01/09/2021 08:00,"17629"
01/09/2021 08:15,"21580"
01/09/2021 08:30,"25513.332"
01/09/2021 08:45,"29249.332"
01/09/2021 09:00,"33250"
01/09/2021 09:15,"36705.6641"
01/09/2021 09:30,"39801.668"
01/09/2021 09:45,"42613"
01/09/2021 10:00,"44775"
01/09/2021 10:15,"47371"
01/09/2021 10:30,"49620.668"
01/09/2021 10:45,"51069"
01/09/2021 11:00,"52904"
01/09/2021 11:15,"55621.3359"
01/09/2021 11:30,"59800.3281"
01/09/2021 11:45,"63108.6641"
01/09/2021 12:00,"64835.6641"
01/09/2021 12:15,"65938"
01/09/2021 12:30,"65551.6719"
01/09/2021 12:45,"65092.668"
01/09/2021 13:00,"64753.3359"
01/09/2021 13:15,"62869"
01/09/2021 13:30,"62150"
01/09/2021 13:45,"60068"
01/09/2021 14:00,"57373.668"
01/09/2021 14:15,"55316.6641"
01/09/2021 14:30,"51903.3359"
01/09/2021 14:45,"49060"
01/09/2021 15:00,"44202.3359"
01/09/2021 15:15,"39776.3359"
01/09/2021 15:30,"34838.6641"
01/09/2021 15:45,"29870.668"
01/09/2021 16:00,"26691"
01/09/2021 16:15,"22885.668"
01/09/2021 16:30,"19281.668"
01/09/2021 16:45,"15840.333"
01/09/2021 17:00,"11885.666"
01/09/2021 17:15,"7355.667"
01/09/2021 17:30,"2755.3335"
01/09/2021 17:45,"483"
01/09/2021 18:00,"0.3333"
01/09/2021 18:15,"0"
01/09/2021 18:30,"0"
01/09/2021 18:45,"0"
01/09/2021 19:00,"0"
01/09/2021 19:15,"0"
01/09/2021 19:30,"0"
01/09/2021 19:45,"0"
01/09/2021 20:00,"0"
01/09/2021 20:15,"0"
01/09/2021 20:30,"0"
01/09/2021 20:45,"0"
01/09/2021 21:00,"0"
01/09/2021 21:15,"0"
01/09/2021 21:30,"0"
01/09/2021 21:45,"0"
01/09/2021 22:00,"0"
01/09/2021 22:15,"0"
01/09/2021 22:30,"0"
01/09/2021 22:45,"0"
01/09/2021 23:00,"0"
01/09/2021 23:15,"0"
01/09/2021 23:30,"0"
