Time,System Production (W)
07/03/2022 12:15,"67766.6719"
07/03/2022 12:30,"69697"
07/03/2022 12:45,"77345"
07/03/2022 13:00,"63999"
07/03/2022 13:15,"73121"
07/03/2022 13:30,"74399.6641"
07/03/2022 13:45,"55239"
07/03/2022 14:00,"41254.668"
07/03/2022 14:15,"69255"
07/03/2022 14:30,"47439.668"
07/03/2022 14:45,"61139.3281"
07/03/2022 15:00,"49318"
07/03/2022 15:15,"40516"
07/03/2022 15:30,"28388"
07/03/2022 15:45,"22200.334"
07/03/2022 16:00,"22180.668"
07/03/2022 16:15,"18941"
07/03/2022 16:30,"15833"
07/03/2022 16:45,"12804.666"
07/03/2022 17:00,"10115.667"
07/03/2022 17:15,"7641.334"
07/03/2022 17:30,"5300.667"
07/03/2022 17:45,"3461"
07/03/2022 18:00,"1801.3334"
07/03/2022 18:15,"538.3333"
07/03/2022 18:30,"0"
07/03/2022 18:45,"0"
07/03/2022 19:00,"0"
07/03/2022 19:15,"0"
07/03/2022 19:30,"0"
07/03/2022 19:45,"0"
07/03/2022 20:00,"0"
07/03/2022 20:15,"0"
07/03/2022 20:30,"0"
07/03/2022 20:45,"0"
07/03/2022 21:00,"0"
07/03/2022 21:15,"0"
07/03/2022 21:30,"0"
07/03/2022 21:45,"0"
07/03/2022 22:00,"0"
07/03/2022 22:15,"0"
07/03/2022 22:30,"0"
07/03/2022 22:45,"0"
07/03/2022 23:00,"0"
07/03/2022 23:15,"0"
07/03/2022 23:30,"0"
07/03/2022 23:45,"0"
07/04/2022 00:00,"0"
07/04/2022 00:15,"0"
07/04/2022 00:30,"0"
07/04/2022 00:45,"0"
07/04/2022 01:00,"0"
07/04/2022 01:15,"0"
07/04/2022 01:30,"0"
07/04/2022 01:45,"0"
07/04/2022 02:00,"0"
07/04/2022 02:15,"0"
07/04/2022 02:30,"0"
07/04/2022 02:45,"0"
07/04/2022 03:00,"0"
07/04/2022 03:15,"0"
07/04/2022 03:30,"0"
07/04/2022 03:45,"0"
07/04/2022 04:00,"0"
07/04/2022 04:15,"0"
07/04/2022 04:30,"0"
07/04/2022 04:45,"0"
07/04/2022 05:00,"0"
07/04/2022 05:15,"0"
07/04/2022 05:30,"0"
07/04/2022 05:45,"0"
07/04/2022 06:00,"135"
07/04/2022 06:15,"1299.3334"
07/04/2022 06:30,"2613.3333"
07/04/2022 06:45,"4004.6665"
07/04/2022 07:00,"4893.333"
07/04/2022 07:15,"7332"
07/04/2022 07:30,"11198"
07/04/2022 07:45,"12039.333"
07/04/2022 08:00,"15876.666"
07/04/2022 08:15,"27614.666"
07/04/2022 08:30,"34209.332"
07/04/2022 08:45,"42753"
07/04/2022 09:00,"45159"
07/04/2022 09:15,"54082.668"
07/04/2022 09:30,"49512.6641"
07/04/2022 09:45,"52069.9961"
07/04/2022 10:00,"61890"
07/04/2022 10:15,"66334"
07/04/2022 10:30,"58195.668"
07/04/2022 10:45,"66314.3359"
07/04/2022 11:00,"52676"
07/04/2022 11:15,"56445"
07/04/2022 11:30,"55868.3281"
07/04/2022 11:45,"71276.6641"
07/04/2022 12:00,"69400.6641"
07/04/2022 12:15,"64675.3359"
07/04/2022 12:30,"74678"
07/04/2022 12:45,"47215.668"
07/04/2022 13:00,"66128"
07/04/2022 13:15,"67978"
07/04/2022 13:30,"42279.3359"
07/04/2022 13:45,"42981.332"
07/04/2022 14:00,"58507"
07/04/2022 14:15,"46698"
07/04/2022 14:30,"56800.668"
07/04/2022 14:45,"48688.668"
07/04/2022 15:00,"32548"
07/04/2022 15:15,"30185"
07/04/2022 15:30,"27817.668"
07/04/2022 15:45,"26993.334"
07/04/2022 16:00,"23003"
07/04/2022 16:15,"16853"
07/04/2022 16:30,"15162.334"
07/04/2022 16:45,"15726"
07/04/2022 17:00,"13268.666"
07/04/2022 17:15,"9617"
07/04/2022 17:30,"7720.667"
07/04/2022 17:45,"5858.6665"
07/04/2022 18:00,"3385.6667"
07/04/2022 18:15,"1381"
07/04/2022 18:30,"136"
07/04/2022 18:45,"0"
07/04/2022 19:00,"0"
07/04/2022 19:15,"0"
07/04/2022 19:30,"0"
07/04/2022 19:45,"0"
07/04/2022 20:00,"0"
07/04/2022 20:15,"0"
07/04/2022 20:30,"0"
07/04/2022 20:45,"0"
07/04/2022 21:00,"0"
07/04/2022 21:15,"0"
07/04/2022 21:30,"0"
07/04/2022 21:45,"0"
07/04/2022 22:00,"0"
07/04/2022 22:15,"0"
07/04/2022 22:30,"0"
07/04/2022 22:45,"0"
07/04/2022 23:00,"0"
07/04/2022 23:15,"0"
07/04/2022 23:30,"0"
07/04/2022 23:45,"0"
07/05/2022 00:00,"0"
07/05/2022 00:15,"0"
07/05/2022 00:30,"0"
07/05/2022 00:45,"0"
07/05/2022 01:00,"0"
07/05/2022 01:15,"0"
07/05/2022 01:30,"0"
07/05/2022 01:45,"0"
07/05/2022 02:00,"0"
07/05/2022 02:15,"0"
07/05/2022 02:30,"0"
07/05/2022 02:45,"0"
07/05/2022 03:00,"0"
07/05/2022 03:15,"0"
07/05/2022 03:30,"0"
07/05/2022 03:45,"0"
07/05/2022 04:00,"0"
07/05/2022 04:15,"0"
07/05/2022 04:30,"0"
07/05/2022 04:45,"0"
07/05/2022 05:00,"0"
07/05/2022 05:15,"0"
07/05/2022 05:30,"0"
07/05/2022 05:45,"0"
07/05/2022 06:00,"305.3333"
07/05/2022 06:15,"1332.3334"
07/05/2022 06:30,"2711.3333"
07/05/2022 06:45,"4681"
07/05/2022 07:00,"6579.334"
07/05/2022 07:15,"7995.667"
07/05/2022 07:30,"11756.334"
07/05/2022 07:45,"12767.666"
07/05/2022 08:00,"18804.666"
07/05/2022 08:15,"28731.666"
07/05/2022 08:30,"43605.668"
07/05/2022 08:45,"44371"
07/05/2022 09:00,"46508.668"
07/05/2022 09:15,"50289.332"
07/05/2022 09:30,"45415.6641"
07/05/2022 09:45,"54920.9961"
07/05/2022 10:00,"62270.3359"
07/05/2022 10:15,"53178.6641"
07/05/2022 10:30,"59509.3359"
07/05/2022 10:45,"61876.3359"
07/05/2022 11:00,"41686.3359"
07/05/2022 11:15,"49937"
07/05/2022 11:30,"37573.668"
07/05/2022 11:45,"37660"
07/05/2022 12:00,"61390.3359"
07/05/2022 12:15,"74606.6641"
07/05/2022 12:30,"75913.3281"
07/05/2022 12:45,"65974.6641"
07/05/2022 13:00,"67670.3359"
07/05/2022 13:15,"64429.3281"
07/05/2022 13:30,"65309.3359"
07/05/2022 13:45,"62387.6719"
07/05/2022 14:00,"63545.6641"
07/05/2022 14:15,"58457"
07/05/2022 14:30,"57750.668"
07/05/2022 14:45,"54159.6641"
07/05/2022 15:00,"49943"
07/05/2022 15:15,"48145.6641"
07/05/2022 15:30,"44157.6641"
07/05/2022 15:45,"43851"
07/05/2022 16:00,"25997"
07/05/2022 16:15,"13090"
07/05/2022 16:30,"8906.666"
07/05/2022 16:45,"7724.333"
07/05/2022 17:00,"7372"
07/05/2022 17:15,"6751.6665"
07/05/2022 17:30,"5367"
07/05/2022 17:45,"3823.3335"
07/05/2022 18:00,"2639.3333"
07/05/2022 18:15,"1056.6666"
07/05/2022 18:30,"93"
07/05/2022 18:45,"0"
07/05/2022 19:00,"0"
07/05/2022 19:15,"0"
07/05/2022 19:30,"0"
07/05/2022 19:45,"0"
07/05/2022 20:00,"0"
07/05/2022 20:15,"0"
07/05/2022 20:30,"0"
07/05/2022 20:45,"0"
07/05/2022 21:00,"0"
07/05/2022 21:15,"0"
07/05/2022 21:30,"0"
07/05/2022 21:45,"0"
07/05/2022 22:00,"0"
07/05/2022 22:15,"0"
07/05/2022 22:30,"0"
07/05/2022 22:45,"0"
07/05/2022 23:00,"0"
07/05/2022 23:15,"0"
07/05/2022 23:30,"0"
07/05/2022 23:45,"0"
07/06/2022 00:00,"0"
07/06/2022 00:15,"0"
07/06/2022 00:30,"0"
07/06/2022 00:45,"0"
07/06/2022 01:00,"0"
07/06/2022 01:15,"0"
07/06/2022 01:30,"0"
07/06/2022 01:45,"0"
07/06/2022 02:00,"0"
07/06/2022 02:15,"0"
07/06/2022 02:30,"0"
07/06/2022 02:45,"0"
07/06/2022 03:00,"0"
07/06/2022 03:15,"0"
07/06/2022 03:30,"0"
07/06/2022 03:45,"0"
07/06/2022 04:00,"0"
07/06/2022 04:15,"0"
07/06/2022 04:30,"0"
07/06/2022 04:45,"0"
07/06/2022 05:00,"0"
07/06/2022 05:15,"0"
07/06/2022 05:30,"0"
07/06/2022 05:45,"0"
07/06/2022 06:00,"512"
07/06/2022 06:15,"2560.6667"
07/06/2022 06:30,"5623.667"
07/06/2022 06:45,"8970"
07/06/2022 07:00,"12343"
07/06/2022 07:15,"15004.667"
07/06/2022 07:30,"19064"
07/06/2022 07:45,"23070.666"
07/06/2022 08:00,"27992.334"
07/06/2022 08:15,"32975.3359"
07/06/2022 08:30,"35366"
07/06/2022 08:45,"41160"
07/06/2022 09:00,"46037"
07/06/2022 09:15,"47985.332"
07/06/2022 09:30,"52075.668"
07/06/2022 09:45,"54071"
07/06/2022 10:00,"53580.6641"
07/06/2022 10:15,"61156.6719"
07/06/2022 10:30,"60438"
07/06/2022 10:45,"62548.3359"
07/06/2022 11:00,"62966.6641"
07/06/2022 11:15,"64245.3359"
07/06/2022 11:30,"65125.3359"
07/06/2022 11:45,"68509"
07/06/2022 12:00,"67370.6719"
07/06/2022 12:15,"66587.3359"
07/06/2022 12:30,"66713.6641"
07/06/2022 12:45,"67971.3359"
07/06/2022 13:00,"69060.6641"
07/06/2022 13:15,"66120.6641"
07/06/2022 13:30,"64363.6719"
07/06/2022 13:45,"60679"
07/06/2022 14:00,"58001.3359"
07/06/2022 14:15,"53872.668"
07/06/2022 14:30,"57975.6641"
07/06/2022 14:45,"53175.668"
07/06/2022 15:00,"49143.6641"
07/06/2022 15:15,"42196"
07/06/2022 15:30,"42865"
07/06/2022 15:45,"39365.668"
07/06/2022 16:00,"34997.6641"
07/06/2022 16:15,"34647.3359"
07/06/2022 16:30,"31952"
07/06/2022 16:45,"24037.668"
07/06/2022 17:00,"16828.334"
07/06/2022 17:15,"12365.334"
07/06/2022 17:30,"7639"
07/06/2022 17:45,"5907"
07/06/2022 18:00,"3422.3335"
07/06/2022 18:15,"1415.3334"
07/06/2022 18:30,"98"
07/06/2022 18:45,"0"
07/06/2022 19:00,"0"
07/06/2022 19:15,"0"
07/06/2022 19:30,"0"
07/06/2022 19:45,"0"
07/06/2022 20:00,"0"
07/06/2022 20:15,"0"
07/06/2022 20:30,"0"
07/06/2022 20:45,"0"
07/06/2022 21:00,"0"
07/06/2022 21:15,"0"
07/06/2022 21:30,"0"
07/06/2022 21:45,"0"
07/06/2022 22:00,"0"
07/06/2022 22:15,"0"
07/06/2022 22:30,"0"
07/06/2022 22:45,"0"
07/06/2022 23:00,"0"
07/06/2022 23:15,"0"
07/06/2022 23:30,"0"
07/06/2022 23:45,"0"
07/07/2022 00:00,"0"
07/07/2022 00:15,"0"
07/07/2022 00:30,"0"
07/07/2022 00:45,"0"
07/07/2022 01:00,"0"
07/07/2022 01:15,"0"
07/07/2022 01:30,"0"
07/07/2022 01:45,"0"
07/07/2022 02:00,"0"
07/07/2022 02:15,"0"
07/07/2022 02:30,"0"
07/07/2022 02:45,"0"
07/07/2022 03:00,"0"
07/07/2022 03:15,"0"
07/07/2022 03:30,"0"
07/07/2022 03:45,"0"
07/07/2022 04:00,"0"
07/07/2022 04:15,"0"
07/07/2022 04:30,"0"
07/07/2022 04:45,"0"
07/07/2022 05:00,"0"
07/07/2022 05:15,"0"
07/07/2022 05:30,"0"
07/07/2022 05:45,"0"
07/07/2022 06:00,"209"
07/07/2022 06:15,"1444"
07/07/2022 06:30,"3059.9998"
07/07/2022 06:45,"5133.6665"
07/07/2022 07:00,"7729.667"
07/07/2022 07:15,"10964.333"
07/07/2022 07:30,"16107.666"
07/07/2022 07:45,"20407.668"
07/07/2022 08:00,"21537"
07/07/2022 08:15,"21782.334"
07/07/2022 08:30,"21157.334"
07/07/2022 08:45,"24842.332"
07/07/2022 09:00,"27768"
07/07/2022 09:15,"31450.332"
07/07/2022 09:30,"42795.668"
07/07/2022 09:45,"53480.6641"
07/07/2022 10:00,"53049.6641"
07/07/2022 10:15,"49271.332"
07/07/2022 10:30,"54490.668"
07/07/2022 10:45,"62575.3359"
07/07/2022 11:00,"56421.332"
07/07/2022 11:15,"61695.3359"
07/07/2022 11:30,"65214"
07/07/2022 11:45,"61090.3359"
07/07/2022 12:00,"56047.6641"
07/07/2022 12:15,"63810.3359"
07/07/2022 12:30,"61467"
07/07/2022 12:45,"60230.3359"
07/07/2022 13:00,"61014.3359"
07/07/2022 13:15,"60972.6719"
07/07/2022 13:30,"59069.3359"
07/07/2022 13:45,"60939.3359"
07/07/2022 14:00,"49297.668"
07/07/2022 14:15,"52255.3359"
07/07/2022 14:30,"59754.3281"
07/07/2022 14:45,"49113.332"
07/07/2022 15:00,"56408.332"
07/07/2022 15:15,"49972.0039"
07/07/2022 15:30,"47921.0039"
07/07/2022 15:45,"45922.9961"
07/07/2022 16:00,"32234"
07/07/2022 16:15,"27116"
07/07/2022 16:30,"15386"
07/07/2022 16:45,"14271.667"
07/07/2022 17:00,"14438.334"
07/07/2022 17:15,"10822.334"
07/07/2022 17:30,"8816.667"
07/07/2022 17:45,"8287.334"
07/07/2022 18:00,"3780.3333"
07/07/2022 18:15,"870.6667"
07/07/2022 18:30,"24"
07/07/2022 18:45,"0"
07/07/2022 19:00,"0"
07/07/2022 19:15,"0"
07/07/2022 19:30,"0"
07/07/2022 19:45,"0"
07/07/2022 20:00,"0"
07/07/2022 20:15,"0"
07/07/2022 20:30,"0"
07/07/2022 20:45,"0"
07/07/2022 21:00,"0"
07/07/2022 21:15,"0"
07/07/2022 21:30,"0"
07/07/2022 21:45,"0"
07/07/2022 22:00,"0"
07/07/2022 22:15,"0"
07/07/2022 22:30,"0"
07/07/2022 22:45,"0"
07/07/2022 23:00,"0"
07/07/2022 23:15,"0"
07/07/2022 23:30,"0"
07/07/2022 23:45,"0"
07/08/2022 00:00,"0"
07/08/2022 00:15,"0"
07/08/2022 00:30,"0"
07/08/2022 00:45,"0"
07/08/2022 01:00,"0"
07/08/2022 01:15,"0"
07/08/2022 01:30,"0"
07/08/2022 01:45,"0"
07/08/2022 02:00,"0"
07/08/2022 02:15,"0"
07/08/2022 02:30,"0"
07/08/2022 02:45,"0"
07/08/2022 03:00,"0"
07/08/2022 03:15,"0"
07/08/2022 03:30,"0"
07/08/2022 03:45,"0"
07/08/2022 04:00,"0"
07/08/2022 04:15,"0"
07/08/2022 04:30,"0"
07/08/2022 04:45,"0"
07/08/2022 05:00,"0"
07/08/2022 05:15,"0"
07/08/2022 05:30,"0"
07/08/2022 05:45,"0"
07/08/2022 06:00,"198.3333"
07/08/2022 06:15,"1306"
07/08/2022 06:30,"2829"
07/08/2022 06:45,"4864"
07/08/2022 07:00,"7888"
07/08/2022 07:15,"11949.334"
07/08/2022 07:30,"19460.334"
07/08/2022 07:45,"29218.666"
07/08/2022 08:00,"35996.668"
07/08/2022 08:15,"31230.668"
07/08/2022 08:30,"39012"
07/08/2022 08:45,"38975.3359"
07/08/2022 09:00,"39022"
07/08/2022 09:15,"40835.3359"
07/08/2022 09:30,"49960.668"
07/08/2022 09:45,"50598.668"
07/08/2022 10:00,"54635"
07/08/2022 10:15,"63128.6719"
07/08/2022 10:30,"66525.3359"
07/08/2022 10:45,"65980"
07/08/2022 11:00,"66939.3359"
07/08/2022 11:15,"70452.3359"
07/08/2022 11:30,"62076.3281"
07/08/2022 11:45,"72286"
07/08/2022 12:00,"73944.6641"
07/08/2022 12:15,"75394.3359"
07/08/2022 12:30,"75032"
07/08/2022 12:45,"78088.6719"
07/08/2022 13:00,"76293"
07/08/2022 13:15,"75570"
07/08/2022 13:30,"75195"
07/08/2022 13:45,"70855.3281"
07/08/2022 14:00,"66241.3359"
07/08/2022 14:15,"72022"
07/08/2022 14:30,"64420.3359"
07/08/2022 14:45,"47810.6641"
07/08/2022 15:00,"33966.668"
07/08/2022 15:15,"31918.332"
07/08/2022 15:30,"26447.666"
07/08/2022 15:45,"24103"
07/08/2022 16:00,"26281"
07/08/2022 16:15,"21696.666"
07/08/2022 16:30,"13349.334"
07/08/2022 16:45,"12183.667"
07/08/2022 17:00,"10223.666"
07/08/2022 17:15,"7356"
07/08/2022 17:30,"5585.6665"
07/08/2022 17:45,"4459.333"
07/08/2022 18:00,"2908"
07/08/2022 18:15,"1183.3333"
07/08/2022 18:30,"112"
07/08/2022 18:45,"0"
07/08/2022 19:00,"0"
07/08/2022 19:15,"0"
07/08/2022 19:30,"0"
07/08/2022 19:45,"0"
07/08/2022 20:00,"0"
07/08/2022 20:15,"0"
07/08/2022 20:30,"0"
07/08/2022 20:45,"0"
07/08/2022 21:00,"0"
07/08/2022 21:15,"0"
07/08/2022 21:30,"0"
07/08/2022 21:45,"0"
07/08/2022 22:00,"0"
07/08/2022 22:15,"0"
07/08/2022 22:30,"0"
07/08/2022 22:45,"0"
07/08/2022 23:00,"0"
07/08/2022 23:15,"0"
07/08/2022 23:30,"0"
07/08/2022 23:45,"0"
07/09/2022 00:00,"0"
07/09/2022 00:15,"0"
07/09/2022 00:30,"0"
07/09/2022 00:45,"0"
07/09/2022 01:00,"0"
07/09/2022 01:15,"0"
07/09/2022 01:30,"0"
07/09/2022 01:45,"0"
07/09/2022 02:00,"0"
07/09/2022 02:15,"0"
07/09/2022 02:30,"0"
07/09/2022 02:45,"0"
07/09/2022 03:00,"0"
07/09/2022 03:15,"0"
07/09/2022 03:30,"0"
07/09/2022 03:45,"0"
07/09/2022 04:00,"0"
07/09/2022 04:15,"0"
07/09/2022 04:30,"0"
07/09/2022 04:45,"0"
07/09/2022 05:00,"0"
07/09/2022 05:15,"0"
07/09/2022 05:30,"0"
07/09/2022 05:45,"0"
07/09/2022 06:00,"0"
07/09/2022 06:15,"570.3334"
07/09/2022 06:30,"2202"
07/09/2022 06:45,"3992.3335"
07/09/2022 07:00,"6038.0005"
07/09/2022 07:15,"8726.334"
07/09/2022 07:30,"12351"
07/09/2022 07:45,"14942.334"
07/09/2022 08:00,"14430.334"
07/09/2022 08:15,"15778.334"
07/09/2022 08:30,"19426.666"
07/09/2022 08:45,"26886"
07/09/2022 09:00,"35763.668"
07/09/2022 09:15,"44066.668"
07/09/2022 09:30,"51244.3359"
07/09/2022 09:45,"40883.6641"
07/09/2022 10:00,"56655.6641"
07/09/2022 10:15,"58349.6719"
07/09/2022 10:30,"43132.332"
07/09/2022 10:45,"49287.6641"
07/09/2022 11:00,"43526.3359"
07/09/2022 11:15,"50254"
07/09/2022 11:30,"68380.3359"
07/09/2022 11:45,"59842.6641"
07/09/2022 12:00,"56288.6641"
07/09/2022 12:15,"66299.3359"
07/09/2022 12:30,"70577"
07/09/2022 12:45,"66795"
07/09/2022 13:00,"66665"
07/09/2022 13:15,"47633.9961"
07/09/2022 13:30,"42713.332"
07/09/2022 13:45,"46957.668"
07/09/2022 14:00,"49526.6641"
07/09/2022 14:15,"67315.3359"
07/09/2022 14:30,"53143.668"
07/09/2022 14:45,"24996.334"
07/09/2022 15:00,"12715.334"
07/09/2022 15:15,"24831.998"
07/09/2022 15:30,"25789.332"
07/09/2022 15:45,"24622.666"
07/09/2022 16:00,"17545.666"
07/09/2022 16:15,"18639.334"
07/09/2022 16:30,"20456.334"
07/09/2022 16:45,"10700.334"
07/09/2022 17:00,"8432.334"
07/09/2022 17:15,"4633"
07/09/2022 17:30,"1480"
07/09/2022 17:45,"2028"
07/09/2022 18:00,"1722.3334"
07/09/2022 18:15,"619.6666"
07/09/2022 18:30,"0.3333"
07/09/2022 18:45,"0"
07/09/2022 19:00,"0"
07/09/2022 19:15,"0"
07/09/2022 19:30,"0"
07/09/2022 19:45,"0"
