Time,System Production (W)
04/03/2022 08:15,"8424.333"
04/03/2022 08:30,"9380"
04/03/2022 08:45,"11835.667"
04/03/2022 09:00,"10801.666"
04/03/2022 09:15,"9663.666"
04/03/2022 09:30,"12260.666"
04/03/2022 09:45,"24778.666"
04/03/2022 10:00,"23562.334"
04/03/2022 10:15,"32093.3359"
04/03/2022 10:30,"30094.668"
04/03/2022 10:45,"31971.668"
04/03/2022 11:00,"35351"
04/03/2022 11:15,"73164.6641"
04/03/2022 11:30,"74409.3281"
04/03/2022 11:45,"39682.3359"
04/03/2022 12:00,"60829.3359"
04/03/2022 12:15,"55417.0039"
04/03/2022 12:30,"55028.332"
04/03/2022 12:45,"43519"
04/03/2022 13:00,"45588.3359"
04/03/2022 13:15,"52625.3359"
04/03/2022 13:30,"42305"
04/03/2022 13:45,"30233"
04/03/2022 14:00,"38420.6641"
04/03/2022 14:15,"23961.332"
04/03/2022 14:30,"22138"
04/03/2022 14:45,"25150"
04/03/2022 15:00,"8276.333"
04/03/2022 15:15,"9168.333"
04/03/2022 15:30,"13248.334"
04/03/2022 15:45,"15025"
04/03/2022 16:00,"16664.668"
04/03/2022 16:15,"18218.666"
04/03/2022 16:30,"17645.668"
04/03/2022 16:45,"24372"
04/03/2022 17:00,"11304.334"
04/03/2022 17:15,"8042"
04/03/2022 17:30,"4740.3335"
04/03/2022 17:45,"2639"
04/03/2022 18:00,"868.3333"
04/03/2022 18:15,"119.6667"
04/03/2022 18:30,"0"
04/03/2022 18:45,"0"
04/03/2022 19:00,"0"
04/03/2022 19:15,"0"
04/03/2022 19:30,"0"
04/03/2022 19:45,"0"
04/03/2022 20:00,"0"
04/03/2022 20:15,"0"
04/03/2022 20:30,"0"
04/03/2022 20:45,"0"
04/03/2022 21:00,"0"
04/03/2022 21:15,"0"
04/03/2022 21:30,"0"
04/03/2022 21:45,"0"
04/03/2022 22:00,"0"
04/03/2022 22:15,"0"
04/03/2022 22:30,"0"
04/03/2022 22:45,"0"
04/03/2022 23:00,"0"
04/03/2022 23:15,"0"
04/03/2022 23:30,"0"
04/03/2022 23:45,"0"
04/04/2022 00:00,"0"
04/04/2022 00:15,"0"
04/04/2022 00:30,"0"
04/04/2022 00:45,"0"
04/04/2022 01:00,"0"
04/04/2022 01:15,"0"
04/04/2022 01:30,"0"
04/04/2022 01:45,"0"
04/04/2022 02:00,"0"
04/04/2022 02:15,"0"
04/04/2022 02:30,"0"
04/04/2022 02:45,"0"
04/04/2022 03:00,"0"
04/04/2022 03:15,"0"
04/04/2022 03:30,"0"
04/04/2022 03:45,"0"
04/04/2022 04:00,"0"
04/04/2022 04:15,"0"
04/04/2022 04:30,"0"
04/04/2022 04:45,"0"
04/04/2022 05:00,"0"
04/04/2022 05:15,"0"
04/04/2022 05:30,"0"
04/04/2022 05:45,"0"
04/04/2022 06:00,"43.6667"
04/04/2022 06:15,"1992.3334"
04/04/2022 06:30,"5656.667"
04/04/2022 06:45,"6261.6665"
04/04/2022 07:00,"13813.333"
04/04/2022 07:15,"23211.668"
04/04/2022 07:30,"25848.332"
04/04/2022 07:45,"28689.332"
04/04/2022 08:00,"34903"
04/04/2022 08:15,"40167.6641"
04/04/2022 08:30,"45339.6641"
04/04/2022 08:45,"49570.6641"
04/04/2022 09:00,"54164.3359"
04/04/2022 09:15,"58535.668"
04/04/2022 09:30,"61980.3359"
04/04/2022 09:45,"65463.6641"
04/04/2022 10:00,"67394.6719"
04/04/2022 10:15,"70530.6719"
04/04/2022 10:30,"72520.3359"
04/04/2022 10:45,"74498.3359"
04/04/2022 11:00,"75670"
04/04/2022 11:15,"76883.3281"
04/04/2022 11:30,"76889"
04/04/2022 11:45,"77634.6641"
04/04/2022 12:00,"77335"
04/04/2022 12:15,"77532"
04/04/2022 12:30,"76332"
04/04/2022 12:45,"76025.6641"
04/04/2022 13:00,"74377"
04/04/2022 13:15,"73665"
04/04/2022 13:30,"71787.3359"
04/04/2022 13:45,"69378"
04/04/2022 14:00,"59802.3281"
04/04/2022 14:15,"65747"
04/04/2022 14:30,"62664.6719"
04/04/2022 14:45,"51506.332"
04/04/2022 15:00,"49394"
04/04/2022 15:15,"47997.668"
04/04/2022 15:30,"47293.3359"
04/04/2022 15:45,"42967.332"
04/04/2022 16:00,"36492.332"
04/04/2022 16:15,"29983.998"
04/04/2022 16:30,"30033.332"
04/04/2022 16:45,"21241"
04/04/2022 17:00,"18009"
04/04/2022 17:15,"13690.333"
04/04/2022 17:30,"9815.667"
04/04/2022 17:45,"6041.3335"
04/04/2022 18:00,"2688"
04/04/2022 18:15,"251.3333"
04/04/2022 18:30,"0"
04/04/2022 18:45,"0"
04/04/2022 19:00,"0"
04/04/2022 19:15,"0"
04/04/2022 19:30,"0"
04/04/2022 19:45,"0"
04/04/2022 20:00,"0"
04/04/2022 20:15,"0"
04/04/2022 20:30,"0"
04/04/2022 20:45,"0"
04/04/2022 21:00,"0"
04/04/2022 21:15,"0"
04/04/2022 21:30,"0"
04/04/2022 21:45,"0"
04/04/2022 22:00,"0"
04/04/2022 22:15,"0"
04/04/2022 22:30,"0"
04/04/2022 22:45,"0"
04/04/2022 23:00,"0"
04/04/2022 23:15,"0"
04/04/2022 23:30,"0"
04/04/2022 23:45,"0"
04/05/2022 00:00,"0"
04/05/2022 00:15,"0"
04/05/2022 00:30,"0"
04/05/2022 00:45,"0"
04/05/2022 01:00,"0"
04/05/2022 01:15,"0"
04/05/2022 01:30,"0"
04/05/2022 01:45,"0"
04/05/2022 02:00,"0"
04/05/2022 02:15,"0"
04/05/2022 02:30,"0"
04/05/2022 02:45,"0"
04/05/2022 03:00,"0"
04/05/2022 03:15,"0"
04/05/2022 03:30,"0"
04/05/2022 03:45,"0"
04/05/2022 04:00,"0"
04/05/2022 04:15,"0"
04/05/2022 04:30,"0"
04/05/2022 04:45,"0"
04/05/2022 05:00,"0"
04/05/2022 05:15,"0"
04/05/2022 05:30,"0"
04/05/2022 05:45,"0"
04/05/2022 06:00,"0"
04/05/2022 06:15,"946"
04/05/2022 06:30,"2153.3333"
04/05/2022 06:45,"3207.6665"
04/05/2022 07:00,"4179.3335"
04/05/2022 07:15,"6238.333"
04/05/2022 07:30,"9288.667"
04/05/2022 07:45,"12463"
04/05/2022 08:00,"15028.667"
04/05/2022 08:15,"19740.668"
04/05/2022 08:30,"23821"
04/05/2022 08:45,"24726.3359"
04/05/2022 09:00,"32212.668"
04/05/2022 09:15,"36616.332"
04/05/2022 09:30,"28693.668"
04/05/2022 09:45,"27493.668"
04/05/2022 10:00,"25153"
04/05/2022 10:15,"21387"
04/05/2022 10:30,"18765"
04/05/2022 10:45,"27678.668"
04/05/2022 11:00,"39289"
04/05/2022 11:15,"56906.332"
04/05/2022 11:30,"49266.668"
04/05/2022 11:45,"50700"
04/05/2022 12:00,"50577.6641"
04/05/2022 12:15,"63962.6641"
04/05/2022 12:30,"63970"
04/05/2022 12:45,"34439"
04/05/2022 13:00,"40851.332"
04/05/2022 13:15,"39223.6641"
04/05/2022 13:30,"46681.6641"
04/05/2022 13:45,"44530"
04/05/2022 14:00,"37676.6641"
04/05/2022 14:15,"33651"
04/05/2022 14:30,"38090"
04/05/2022 14:45,"45418"
04/05/2022 15:00,"59689.3359"
04/05/2022 15:15,"38943.6641"
04/05/2022 15:30,"34417.668"
04/05/2022 15:45,"38567.332"
04/05/2022 16:00,"40227.3359"
04/05/2022 16:15,"32208.668"
04/05/2022 16:30,"24090.668"
04/05/2022 16:45,"22630.334"
04/05/2022 17:00,"16678"
04/05/2022 17:15,"12512.667"
04/05/2022 17:30,"8220.333"
04/05/2022 17:45,"4281.667"
04/05/2022 18:00,"1426"
04/05/2022 18:15,"121"
04/05/2022 18:30,"0"
04/05/2022 18:45,"0"
04/05/2022 19:00,"0"
04/05/2022 19:15,"0"
04/05/2022 19:30,"0"
04/05/2022 19:45,"0"
04/05/2022 20:00,"0"
04/05/2022 20:15,"0"
04/05/2022 20:30,"0"
04/05/2022 20:45,"0"
04/05/2022 21:00,"0"
04/05/2022 21:15,"0"
04/05/2022 21:30,"0"
04/05/2022 21:45,"0"
04/05/2022 22:00,"0"
04/05/2022 22:15,"0"
04/05/2022 22:30,"0"
04/05/2022 22:45,"0"
04/05/2022 23:00,"0"
04/05/2022 23:15,"0"
04/05/2022 23:30,"0"
04/05/2022 23:45,"0"
04/06/2022 00:00,"0"
04/06/2022 00:15,"0"
04/06/2022 00:30,"0"
04/06/2022 00:45,"0"
04/06/2022 01:00,"0"
04/06/2022 01:15,"0"
04/06/2022 01:30,"0"
04/06/2022 01:45,"0"
04/06/2022 02:00,"0"
04/06/2022 02:15,"0"
04/06/2022 02:30,"0"
04/06/2022 02:45,"0"
04/06/2022 03:00,"0"
04/06/2022 03:15,"0"
04/06/2022 03:30,"0"
04/06/2022 03:45,"0"
04/06/2022 04:00,"0"
04/06/2022 04:15,"0"
04/06/2022 04:30,"0"
04/06/2022 04:45,"0"
04/06/2022 05:00,"0"
04/06/2022 05:15,"0"
04/06/2022 05:30,"0"
04/06/2022 05:45,"0"
04/06/2022 06:00,"0"
04/06/2022 06:15,"968.6666"
04/06/2022 06:30,"2676.6665"
04/06/2022 06:45,"4809"
04/06/2022 07:00,"8421"
04/06/2022 07:15,"13308.334"
04/06/2022 07:30,"24824.002"
04/06/2022 07:45,"31461.668"
04/06/2022 08:00,"31899.332"
04/06/2022 08:15,"38894.6641"
04/06/2022 08:30,"44333"
04/06/2022 08:45,"48343"
04/06/2022 09:00,"51902"
04/06/2022 09:15,"55843.3359"
04/06/2022 09:30,"58921.6641"
04/06/2022 09:45,"62271.6641"
04/06/2022 10:00,"64953.6641"
04/06/2022 10:15,"66147.6719"
04/06/2022 10:30,"68338.6641"
04/06/2022 10:45,"71275.3281"
04/06/2022 11:00,"71438"
04/06/2022 11:15,"73046"
04/06/2022 11:30,"72451"
04/06/2022 11:45,"73345"
04/06/2022 12:00,"74368.6719"
04/06/2022 12:15,"53772.6641"
04/06/2022 12:30,"73497.6719"
04/06/2022 12:45,"69435"
04/06/2022 13:00,"73126"
04/06/2022 13:15,"71531"
04/06/2022 13:30,"69163"
04/06/2022 13:45,"67467.3359"
04/06/2022 14:00,"65874.6719"
04/06/2022 14:15,"62863.3359"
04/06/2022 14:30,"59504.332"
04/06/2022 14:45,"56864.332"
04/06/2022 15:00,"51954.0039"
04/06/2022 15:15,"48377.668"
04/06/2022 15:30,"45936.6641"
04/06/2022 15:45,"41763"
04/06/2022 16:00,"35781.3359"
04/06/2022 16:15,"31060.334"
04/06/2022 16:30,"26504"
04/06/2022 16:45,"21382.666"
04/06/2022 17:00,"17444"
04/06/2022 17:15,"13578.334"
04/06/2022 17:30,"10133.333"
04/06/2022 17:45,"6125"
04/06/2022 18:00,"2651"
04/06/2022 18:15,"367"
04/06/2022 18:30,"0"
04/06/2022 18:45,"0"
04/06/2022 19:00,"0"
04/06/2022 19:15,"0"
04/06/2022 19:30,"0"
04/06/2022 19:45,"0"
04/06/2022 20:00,"0"
04/06/2022 20:15,"0"
04/06/2022 20:30,"0"
04/06/2022 20:45,"0"
04/06/2022 21:00,"0"
04/06/2022 21:15,"0"
04/06/2022 21:30,"0"
04/06/2022 21:45,"0"
04/06/2022 22:00,"0"
04/06/2022 22:15,"0"
04/06/2022 22:30,"0"
04/06/2022 22:45,"0"
04/06/2022 23:00,"0"
04/06/2022 23:15,"0"
04/06/2022 23:30,"0"
04/06/2022 23:45,"0"
04/07/2022 00:00,"0"
04/07/2022 00:15,"0"
04/07/2022 00:30,"0"
04/07/2022 00:45,"0"
04/07/2022 01:00,"0"
04/07/2022 01:15,"0"
04/07/2022 01:30,"0"
04/07/2022 01:45,"0"
04/07/2022 02:00,"0"
04/07/2022 02:15,"0"
04/07/2022 02:30,"0"
04/07/2022 02:45,"0"
04/07/2022 03:00,"0"
04/07/2022 03:15,"0"
04/07/2022 03:30,"0"
04/07/2022 03:45,"0"
04/07/2022 04:00,"0"
04/07/2022 04:15,"0"
04/07/2022 04:30,"0"
04/07/2022 04:45,"0"
04/07/2022 05:00,"0"
04/07/2022 05:15,"0"
04/07/2022 05:30,"0"
04/07/2022 05:45,"0"
04/07/2022 06:00,"0"
04/07/2022 06:15,"398.6667"
04/07/2022 06:30,"1642.3334"
04/07/2022 06:45,"3555.6665"
04/07/2022 07:00,"6158.667"
04/07/2022 07:15,"8637"
04/07/2022 07:30,"12400"
04/07/2022 07:45,"20050"
04/07/2022 08:00,"27641.332"
04/07/2022 08:15,"29671.332"
04/07/2022 08:30,"30953"
04/07/2022 08:45,"32809.332"
04/07/2022 09:00,"40215"
04/07/2022 09:15,"43471"
04/07/2022 09:30,"46303.668"
04/07/2022 09:45,"50802"
04/07/2022 10:00,"53506.6641"
04/07/2022 10:15,"58040.6719"
04/07/2022 10:30,"61658.6719"
04/07/2022 10:45,"64098"
04/07/2022 11:00,"57367.3359"
04/07/2022 11:15,"64857.3359"
04/07/2022 11:30,"55047"
04/07/2022 11:45,"68000.6641"
04/07/2022 12:00,"67599"
04/07/2022 12:15,"67018.3359"
04/07/2022 12:30,"70499"
04/07/2022 12:45,"61803.3359"
04/07/2022 13:00,"64490"
04/07/2022 13:15,"69431.3281"
04/07/2022 13:30,"61734.6641"
04/07/2022 13:45,"56999.3359"
04/07/2022 14:00,"55135.6641"
04/07/2022 14:15,"55411.3359"
04/07/2022 14:30,"52607.332"
04/07/2022 14:45,"53345"
04/07/2022 15:00,"50011.332"
04/07/2022 15:15,"46675"
04/07/2022 15:30,"43492.332"
04/07/2022 15:45,"38716.6641"
04/07/2022 16:00,"34737.668"
04/07/2022 16:15,"29890"
04/07/2022 16:30,"24842.334"
04/07/2022 16:45,"19858.334"
04/07/2022 17:00,"17064.666"
04/07/2022 17:15,"12314.334"
04/07/2022 17:30,"7303.6665"
04/07/2022 17:45,"4331.6665"
04/07/2022 18:00,"1743"
04/07/2022 18:15,"101.6667"
04/07/2022 18:30,"0"
04/07/2022 18:45,"0"
04/07/2022 19:00,"0"
04/07/2022 19:15,"0"
04/07/2022 19:30,"0"
04/07/2022 19:45,"0"
04/07/2022 20:00,"0"
04/07/2022 20:15,"0"
04/07/2022 20:30,"0"
04/07/2022 20:45,"0"
04/07/2022 21:00,"0"
04/07/2022 21:15,"0"
04/07/2022 21:30,"0"
04/07/2022 21:45,"0"
04/07/2022 22:00,"0"
04/07/2022 22:15,"0"
04/07/2022 22:30,"0"
04/07/2022 22:45,"0"
04/07/2022 23:00,"0"
04/07/2022 23:15,"0"
04/07/2022 23:30,"0"
04/07/2022 23:45,"0"
04/08/2022 00:00,"0"
04/08/2022 00:15,"0"
04/08/2022 00:30,"0"
04/08/2022 00:45,"0"
04/08/2022 01:00,"0"
04/08/2022 01:15,"0"
04/08/2022 01:30,"0"
04/08/2022 01:45,"0"
04/08/2022 02:00,"0"
04/08/2022 02:15,"0"
04/08/2022 02:30,"0"
04/08/2022 02:45,"0"
04/08/2022 03:00,"0"
04/08/2022 03:15,"0"
04/08/2022 03:30,"0"
04/08/2022 03:45,"0"
04/08/2022 04:00,"0"
04/08/2022 04:15,"0"
04/08/2022 04:30,"0"
04/08/2022 04:45,"0"
04/08/2022 05:00,"0"
04/08/2022 05:15,"0"
04/08/2022 05:30,"0"
04/08/2022 05:45,"0"
04/08/2022 06:00,"0"
04/08/2022 06:15,"675"
04/08/2022 06:30,"1962.3335"
04/08/2022 06:45,"3924.333"
04/08/2022 07:00,"6353.667"
04/08/2022 07:15,"9466"
04/08/2022 07:30,"14981.668"
04/08/2022 07:45,"22159.666"
04/08/2022 08:00,"25274.334"
04/08/2022 08:15,"30902.6641"
04/08/2022 08:30,"37421"
04/08/2022 08:45,"43320"
04/08/2022 09:00,"46919"
04/08/2022 09:15,"49253.9961"
04/08/2022 09:30,"48465"
04/08/2022 09:45,"49595.668"
04/08/2022 10:00,"54010.3359"
04/08/2022 10:15,"57300.3359"
04/08/2022 10:30,"65112.6641"
04/08/2022 10:45,"69341.6719"
04/08/2022 11:00,"71545.3359"
04/08/2022 11:15,"72374.6719"
04/08/2022 11:30,"72444.6719"
04/08/2022 11:45,"73474.3359"
04/08/2022 12:00,"72318.6719"
04/08/2022 12:15,"72080.3359"
04/08/2022 12:30,"71111.3281"
04/08/2022 12:45,"70659.3281"
04/08/2022 13:00,"68469.3359"
04/08/2022 13:15,"66617.6641"
04/08/2022 13:30,"65210.6719"
04/08/2022 13:45,"63175"
04/08/2022 14:00,"60298.6641"
04/08/2022 14:15,"57247.6641"
04/08/2022 14:30,"55385.3359"
04/08/2022 14:45,"51059.332"
04/08/2022 15:00,"47239.332"
04/08/2022 15:15,"45368.332"
04/08/2022 15:30,"41177.668"
04/08/2022 15:45,"35701"
04/08/2022 16:00,"30716"
04/08/2022 16:15,"26679.668"
04/08/2022 16:30,"22269.334"
04/08/2022 16:45,"17148"
04/08/2022 17:00,"11448.666"
04/08/2022 17:15,"6234.333"
04/08/2022 17:30,"2551.3335"
04/08/2022 17:45,"1670"
04/08/2022 18:00,"274"
04/08/2022 18:15,"0"
04/08/2022 18:30,"0"
04/08/2022 18:45,"0"
04/08/2022 19:00,"0"
04/08/2022 19:15,"0"
04/08/2022 19:30,"0"
04/08/2022 19:45,"0"
04/08/2022 20:00,"0"
04/08/2022 20:15,"0"
04/08/2022 20:30,"0"
04/08/2022 20:45,"0"
04/08/2022 21:00,"0"
04/08/2022 21:15,"0"
04/08/2022 21:30,"0"
04/08/2022 21:45,"0"
04/08/2022 22:00,"0"
04/08/2022 22:15,"0"
04/08/2022 22:30,"0"
04/08/2022 22:45,"0"
04/08/2022 23:00,"0"
04/08/2022 23:15,"0"
04/08/2022 23:30,"0"
04/08/2022 23:45,"0"
04/09/2022 00:00,"0"
04/09/2022 00:15,"0"
04/09/2022 00:30,"0"
04/09/2022 00:45,"0"
04/09/2022 01:00,"0"
04/09/2022 01:15,"0"
04/09/2022 01:30,"0"
04/09/2022 01:45,"0"
04/09/2022 02:00,"0"
04/09/2022 02:15,"0"
04/09/2022 02:30,"0"
04/09/2022 02:45,"0"
04/09/2022 03:00,"0"
04/09/2022 03:15,"0"
04/09/2022 03:30,"0"
04/09/2022 03:45,"0"
04/09/2022 04:00,"0"
04/09/2022 04:15,"0"
04/09/2022 04:30,"0"
04/09/2022 04:45,"0"
04/09/2022 05:00,"0"
04/09/2022 05:15,"0"
04/09/2022 05:30,"0"
04/09/2022 05:45,"0"
04/09/2022 06:00,"0"
04/09/2022 06:15,"862.3333"
04/09/2022 06:30,"2647.3335"
04/09/2022 06:45,"5142"
04/09/2022 07:00,"8328.334"
04/09/2022 07:15,"11488.666"
04/09/2022 07:30,"15361.666"
04/09/2022 07:45,"19388.334"
04/09/2022 08:00,"23528.332"
04/09/2022 08:15,"28109.6641"
04/09/2022 08:30,"31847.6641"
04/09/2022 08:45,"35815"
04/09/2022 09:00,"39992.332"
04/09/2022 09:15,"43316.3359"
04/09/2022 09:30,"47568.668"
04/09/2022 09:45,"49755.332"
04/09/2022 10:00,"53984"
04/09/2022 10:15,"56451.6641"
04/09/2022 10:30,"58723.3359"
04/09/2022 10:45,"60575.3359"
04/09/2022 11:00,"62938"
04/09/2022 11:15,"63972.6641"
04/09/2022 11:30,"64962"
04/09/2022 11:45,"65479.6719"
04/09/2022 12:00,"65620.6719"
04/09/2022 12:15,"66041.6641"
04/09/2022 12:30,"64831"
04/09/2022 12:45,"64976"
04/09/2022 13:00,"64150.6641"
04/09/2022 13:15,"61993"
04/09/2022 13:30,"60183.3281"
04/09/2022 13:45,"57607"
04/09/2022 14:00,"55509.3359"
04/09/2022 14:15,"52664.332"
04/09/2022 14:30,"49779.3359"
04/09/2022 14:45,"46714.332"
04/09/2022 15:00,"43930.332"
04/09/2022 15:15,"40184.332"
04/09/2022 15:30,"36191"
04/09/2022 15:45,"33016.332"
04/09/2022 16:00,"28223.666"
04/09/2022 16:15,"24405.666"
04/09/2022 16:30,"19561"
04/09/2022 16:45,"15482"
04/09/2022 17:00,"11773.667"
04/09/2022 17:15,"8447"
04/09/2022 17:30,"5602"
04/09/2022 17:45,"3094"
04/09/2022 18:00,"1176.3333"
04/09/2022 18:15,"104.3333"
04/09/2022 18:30,"0"
04/09/2022 18:45,"0"
04/09/2022 19:00,"0"
04/09/2022 19:15,"0"
04/09/2022 19:30,"0"
04/09/2022 19:45,"0"
04/09/2022 20:00,"0"
04/09/2022 20:15,"0"
04/09/2022 20:30,"0"
04/09/2022 20:45,"0"
04/09/2022 21:00,"0"
